,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5954,0.0,50.0,0.0,0.5292
split 1,0.0,50.0,0.0,0.5832,0.0,50.0,0.0,0.4602
split 2,0.0,50.0,0.0,0.5881,0.0,50.0,0.0,0.5411
split 3,0.0,50.0,0.0,0.5661,0.0,50.0,0.0,0.5638
split 4,0.0,50.0,0.0,0.5878,0.0,50.0,0.0,0.4802
split 5,0.0,50.0,0.0,0.595,0.0,50.0,0.0,0.4792
mean,0.0,50.0,0.0,0.5859,0.0,50.0,0.0,0.5089
std,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0377
test mean,0.0,50.0,0.0,0.5785695246386681,0.0,49.99999999999999,0.0,0.4827603258203676
test std,0.0,1.9149301917896006e-14,0.0,0.06024119703810423,0.0,1.5280799322856756e-14,0.0,0.06413003393225733
