,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5567,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5388
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5572,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5099
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.545,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5818
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5565,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5342
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5495
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5559,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5213
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5539999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5393
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228
test mean,16.666666666666668,49.99999999999999,0.0,0.0,33.33333333333333,11.11111111111111,33.33333333333333,0.0,0.0,0.547688527415995,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333335,0.0,0.0,0.5090225650271948
test std,1.2225726237810004e-14,3.427082331793404e-14,0.0,0.0,6.5203873268320016e-15,1.0179951451212033e-14,3.045272192398927e-14,0.0,0.0,0.053596651760948716,1.1234667099445444e-14,3.265792314062252e-14,0.0,0.0,7.944109290391274e-15,1.0146247982941381e-14,2.9830103940303346e-14,0.0,0.0,0.060222982352031024
