,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.48,48.49,40.7,44.24,44.94,45.95,41.79,50.5,45.57,0.634,35.28,40.24,27.71,37.88,36.01,36.13,37.35,36.61,34.42,0.5257
split 1,43.81,48.37,38.59,44.47,44.39,45.19,41.62,48.17,45.78,0.6261,28.29,33.14,26.79,24.95,28.86,29.73,28.29,26.6,34.3,0.4682
split 2,43.97,46.53,41.47,43.92,44.18,44.65,41.43,46.76,45.77,0.6301,31.52,39.07,30.56,24.93,32.63,32.76,32.42,32.46,33.41,0.5067
split 3,43.04,46.13,41.89,41.09,43.31,44.01,40.11,45.56,46.35,0.6282,30.91,41.9,20.1,30.72,33.3,33.37,32.86,32.52,34.73,0.527
split 4,43.23,50.21,37.35,42.14,44.25,45.35,41.35,47.53,47.18,0.6303,27.85,17.57,24.11,41.86,30.62,29.66,22.43,34.04,32.51,0.4963
split 5,43.38,49.36,36.06,44.73,44.46,46.25,40.49,50.72,47.55,0.6304,29.34,25.33,24.95,37.75,30.41,30.08,29.45,29.43,31.37,0.4599
mean,43.65,48.18,39.34,43.43,44.25,45.23,41.13,48.21,46.37,0.6299,30.53,32.88,25.7,33.01,31.97,31.96,30.47,31.94,33.46,0.4973
std,0.49,1.45,2.17,1.34,0.49,0.75,0.61,1.88,0.75,0.0024,2.49,8.81,3.25,6.58,2.32,2.37,4.61,3.2,1.19,0.0259
test mean,38.109863452764024,46.38445319038786,32.81457621892036,35.130560948983856,41.92814625736933,41.76039776649182,39.355763401811224,44.089422064032355,41.83600783363192,0.6219655741628763,28.725080817435696,40.07531459126945,20.784911317738075,25.315016543299553,32.46014753937506,33.796924454887154,31.68132455172062,38.55758721443366,31.15186159850718,0.5138393169719224
test std,6.736633974738357,11.224338696203414,17.2973702292417,15.611755038788193,4.97595232220092,9.105190451770516,7.595196225134176,14.694086010027661,17.109457237890386,0.033688508185973486,4.728534856963398,6.792583968271617,11.247376390583215,8.213298888881038,4.138610655659186,9.162081578597903,2.3767967207299634,19.741402500566707,8.105534982766747,0.06341978508622208
