,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5056100981767181
train tissue 1,0.0,49.99999999999997,0.0,0.4791395045632329
train tissue 2,0.0,49.999999999999986,0.0,0.3839031339031338
train tissue 3,0.0,50.000000000000014,0.0,0.5045454545454546
train tissue 4,0.0,50.0,0.0,0.510551948051948
train tissue 5,0.0,49.999999999999986,0.0,0.49122807017543835
train tissue 6,0.0,49.999999999999986,0.0,0.5188679245283019
train tissue 7,0.0,49.999999999999986,0.0,0.6084656084656083
train tissue 8,0.0,50.00000000000002,0.0,0.42255434782608714
train tissue 9,0.0,49.999999999999986,0.0,0.43612596553772986
train tissue 10,0.0,49.99999999999997,0.0,0.5448113207547169
train tissue 11,0.0,50.0,0.0,0.41406249999999994
train tissue 12,0.0,49.999999999999986,0.0,0.6588345864661652
train tissue 13,0.0,50.000000000000014,0.0,0.48069345941686376
train tissue 14,0.0,50.0,0.0,0.4391025641025639
train tissue 15,0.0,49.999999999999964,0.0,0.5371212121212118
train tissue 16,0.0,49.999999999999986,0.0,0.48037676609105173
train tissue 17,0.0,50.0,0.0,0.4621318373071529
train tissue 18,0.0,50.0,0.0,0.4642857142857138
train mean,0.0,49.99999999999999,0.0,0.49170589559574185
train std,0.0,1.4670871485372004e-14,0.0,0.06416305803851703
test tissue 0,0.0,49.99999999999999,0.0,0.4671361502347416
test tissue 1,0.0,49.99999999999998,0.0,0.41871921182266
test tissue 2,0.0,50.0,0.0,0.4924242424242423
test tissue 3,0.0,50.0,0.0,0.49704142011834324
test tissue 4,0.0,50.00000000000002,0.0,0.488
test tissue 5,0.0,50.000000000000014,0.0,0.48290598290598336
test tissue 6,0.0,50.000000000000014,0.0,0.625672043010753
test tissue 7,0.0,50.0,0.0,0.6303418803418805
test mean,0.0,50.0,0.0,0.5127801163573255
test std,0.0,1.3053503572900977e-14,0.0,0.07041374780449113
