,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.492,0.0,50.0,0.0,0.4907
split 1,0.0,50.0,0.0,0.4865,0.0,50.0,0.0,0.5444
split 2,0.0,50.0,0.0,0.5077,0.0,50.0,0.0,0.5131
split 3,0.0,50.0,0.0,0.5065,0.0,50.0,0.0,0.4646
split 4,0.0,50.0,0.0,0.5096,0.0,50.0,0.0,0.4966
split 5,0.0,50.0,0.0,0.4853,0.0,50.0,0.0,0.539
mean,0.0,50.0,0.0,0.4979,0.0,50.0,0.0,0.508
std,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0278
test mean,0.0,50.0,0.0,0.4987214787670125,0.0,50.00000000000001,0.0,0.5007880722222838
test std,0.0,1.4210854715202004e-14,0.0,0.05934909106343869,0.0,7.105427357601002e-15,0.0,0.1208473490956812
