,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test mean,42.29792913677905,45.66563450588834,35.79069716423653,45.43745574021226,43.596160448288,44.48785774919159,42.96731067926753,45.01787668304347,45.478385885263776,0.6059315751432426
test std,3.6688043609496988,6.389984506509372,11.143644887902697,7.618387840993355,3.910322603413638,4.263449516156376,6.000246960124771,6.694796616783157,3.8878127667817743,0.030795239395978783
