label, neighbor, wall area
2,76,4.12261
2,330,5.81309
2,428,3.30777
3,119,2.73273
3,180,1.8807
3,182,2.18424
3,183,5.23179
3,449,2.69049
3,451,3.64651
3,453,2.32917
4,28,3.80692
4,44,5.5973
4,241,0.880887
4,323,9.84834
4,489,1.91718
5,195,9.16479
5,208,3.73378
5,316,4.04855
5,543,1.99365
6,239,3.43889
6,273,1.29598
6,282,8.38007
9,94,3.9696
9,95,2.96614
9,238,8.44496
9,239,0.206809
9,282,5.90775
9,375,3.14141
9,382,5.52221
10,40,3.52661
10,99,3.55868
10,177,0.505968
10,292,6.32303
10,592,6.75006
11,75,5.91155
11,79,5.7382
11,131,0.583028
11,331,8.25776
11,336,2.30435
11,339,4.31876
11,530,2.74272
12,122,4.22186
12,320,4.9247
12,324,3.74637
12,332,3.86251
12,333,5.03213
13,56,2.41762
13,109,4.25981
13,181,2.27437
13,257,6.71762
13,506,4.55708
14,114,3.32582
14,189,4.71865
14,261,5.43481
14,265,3.24862
14,281,2.49778
14,325,3.70614
14,435,2.60554
15,78,2.36632
15,324,5.25729
15,333,0.282928
15,450,3.50054
15,452,2.07328
16,139,1.84645
16,142,8.15917
16,347,5.24662
16,600,3.92762
17,36,3.37674
17,269,0.550458
17,270,7.38288
17,451,4.82094
17,453,0.641374
17,454,5.1762
17,556,7.04984
19,186,4.73095
19,306,2.18161
19,307,1.63148
19,407,5.48011
19,408,5.04152
20,71,4.18729
20,176,4.77814
20,263,3.55313
20,344,6.99409
20,396,6.1308
20,418,4.19231
21,50,3.27541
21,212,6.09525
21,288,5.26663
21,366,1.5901
21,426,3.70469
21,432,1.06449
22,109,4.78747
22,156,4.02886
22,165,5.27153
22,181,5.34078
22,350,0.970515
23,110,2.72521
23,112,5.22606
23,216,3.74743
23,301,6.50251
23,305,4.80935
23,589,4.349
24,92,1.97579
24,384,4.57631
24,385,2.96604
24,460,3.8466
24,535,2.38471
27,326,4.86264
27,331,6.37233
27,485,2.38493
27,530,2.63076
27,579,4.61259
27,580,3.23887
28,4,3.80692
28,44,6.65498
28,84,2.74776
28,154,3.9898
28,155,6.00969
28,241,7.72445
29,209,7.44932
29,279,7.72078
29,297,2.15738
29,518,12.134
31,82,7.39937
31,150,6.87236
31,341,0.511864
31,391,3.41429
31,392,4.90526
32,33,1.24549
32,61,0.899229
32,128,2.29262
32,465,3.87898
32,517,4.11011
32,536,5.53931
33,32,1.24549
33,166,1.5993
33,267,5.05723
33,465,2.50334
33,535,3.75014
33,536,2.10132
34,82,0.427694
34,98,4.72429
34,169,7.07773
34,176,1.98786
34,392,6.67535
34,459,5.47636
35,167,2.25493
35,170,5.47246
35,289,2.30366
35,442,1.29815
35,468,2.84309
35,469,3.81937
36,17,3.37674
36,138,3.45781
36,269,5.26049
36,556,2.66225
36,557,2.82828
39,40,3.14471
39,174,5.32593
39,362,3.24008
39,443,4.63929
39,444,3.26076
39,495,3.00576
40,10,3.52661
40,39,3.14471
40,174,4.42937
40,177,3.36705
40,444,1.57608
40,592,1.65828
40,593,3.09191
