label, neighbor, wall area
2,78,4.75854
2,84,8.01893
2,129,4.28669
2,158,4.13073
2,169,7.8567
2,301,1.14242
3,28,4.11439
3,48,2.01444
3,64,5.6246
3,112,2.74879
3,147,3.03206
3,164,5.98315
4,83,3.31162
4,97,3.51648
4,174,0.658702
4,239,5.11259
4,255,7.94882
6,25,3.31689
6,91,6.44933
6,144,3.97298
6,151,4.58998
6,178,2.60677
7,36,3.38951
7,262,10.4465
7,291,4.19376
7,292,1.85534
9,65,5.10746
9,141,4.35202
9,143,3.5307
9,167,5.30466
9,179,3.74871
9,220,6.10975
10,148,2.58828
10,202,6.49885
10,226,3.39238
10,227,0.654211
10,699,3.7506
10,700,2.87443
12,30,1.71347
12,59,2.84731
12,75,7.31204
12,153,7.86923
12,185,2.30807
12,283,3.52568
13,43,6.63254
13,50,2.97003
13,161,7.01375
13,232,3.30275
13,691,1.63438
14,110,4.96858
14,115,3.53505
14,124,5.21346
14,138,6.71883
14,199,5.95997
16,30,5.04795
16,153,8.78901
16,219,9.18611
17,51,4.07885
17,127,1.64057
17,131,1.77307
17,141,3.79426
17,198,4.30652
17,220,5.27048
18,113,4.52839
18,123,4.34946
18,126,7.18758
18,155,5.21452
18,156,1.28555
18,170,5.15518
18,213,0.879167
19,49,4.58953
19,77,7.08645
19,107,3.46982
19,119,4.72902
19,214,8.76844
21,69,4.56913
21,70,3.50677
21,88,4.81279
21,116,3.64613
21,202,5.26705
21,203,5.19601
22,76,3.47228
22,142,2.30221
22,293,2.8756
25,6,3.31689
25,91,2.03527
25,128,5.85438
25,151,3.16859
25,157,2.72628
25,161,3.8439
26,57,4.45749
26,142,6.39333
26,193,7.98448
26,262,3.13107
28,3,4.11439
28,29,3.55795
28,56,1.2961
28,64,2.72131
28,136,5.21934
28,146,5.79849
28,163,4.05846
28,164,4.34476
28,691,0.341625
29,28,3.55795
29,43,2.26985
29,56,8.50805
29,691,10.4427
30,12,1.71347
30,16,5.04795
30,59,2.74153
30,153,3.86296
30,219,2.10637
30,239,6.54019
30,255,4.9652
31,51,1.74684
31,134,6.18089
31,198,3.2788
31,209,5.05499
31,241,3.76982
31,253,1.77345
32,33,3.23438
32,47,3.63214
32,82,2.319
32,83,3.092
32,162,3.19291
32,163,3.45348
33,32,3.23438
33,83,4.49263
33,106,9.03559
33,112,1.37697
33,163,8.16885
33,164,4.1726
34,41,3.55429
34,102,0.647625
34,190,4.13154
34,191,5.89117
34,290,1.88977
34,291,4.6793
36,7,3.38951
36,62,2.70031
36,191,3.50585
36,193,2.81299
36,262,3.31344
36,291,5.62191
38,43,6.51398
38,56,2.75719
38,65,3.07124
38,78,5.00872
38,143,4.90926
38,169,1.06506
39,42,10.2581
39,103,3.36873
39,138,2.60335
39,173,3.84833
40,42,5.56121
40,63,4.48596
40,100,2.64224
40,115,5.27511
40,121,5.3796
41,34,3.55429
41,190,1.8283
41,290,3.88762
