Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
128,50.4276,50.4276,7.93642,69.6644,-3.13167
384,26.3243,26.3243,41.5477,41.283,-6.68834
64,14.0011,14.0011,-30.0388,50.0765,-2.61972
192,20.1619,20.1619,-21.8198,15.6737,-4.79741
704,20.9312,20.9312,-44.7031,37.9855,-7.3063
448,7.41569,7.41569,-9.60733,-6.3276,-11.6302
32,16.8033,16.8033,3.46437,77.1989,-4.34508
288,13.7597,13.7597,13.6227,45.4758,-0.00816786
160,30.0068,30.0068,-25.8408,66.6234,-4.23447
672,3.73356,3.73356,-33.1909,0.423798,-11.4093
96,7.28556,7.28556,41.2632,82.2743,-12.9746
608,14.0945,14.0945,-15.0984,91.8516,-14.0114
352,34.3264,34.3264,25.9647,33.1559,-1.50704
480,15.9707,15.9707,-6.81762,-13.523,-12.8689
16,20.4014,20.4014,3.51836,65.6066,-1.99391
272,20.1892,20.1892,12.2554,60.2124,-1.82324
144,22.8605,22.8605,-21.6259,55.5735,-1.8124
656,31.8844,31.8844,3.52088,-17.8217,-11.9884
80,17.6493,17.6493,-2.07486,32.8724,-1.47627
336,22.9393,22.9393,-19.4429,51.7978,-1.50338
208,24.5555,24.5555,-19.8705,66.7297,-2.82743
464,27.7985,27.7985,-9.15876,50.9389,-0.945738
48,21.9927,21.9927,21.403,75.6982,-5.83602
688,21.6802,21.6802,3.20324,56.5452,-1.40443
432,35.3276,35.3276,-12.139,85.4722,-9.31121
112,24.8957,24.8957,-31.5784,28.0551,-4.5146
240,17.2469,17.2469,13.46,-21.6469,-13.2236
496,30.8687,30.8687,37.5098,35.5718,-5.50455
520,29.4872,29.4872,-33.8937,12.3305,-7.78268
264,17.6139,17.6139,-38.6349,53.1425,-5.93622
136,15.5585,15.5585,-28.2011,69.0702,-5.94959
648,26.6668,26.6668,-55.8746,19.241,-14.8189
72,18.8323,18.8323,9.56328,-15.3496,-11.1093
584,37.9976,37.9976,-8.98541,-27.2934,-21.2433
328,19.8421,19.8421,31.8195,42.0527,-2.58089
200,23.4116,23.4116,-21.9146,39.8415,-2.07943
456,25.3435,25.3435,-62.1637,21.7878,-19.6746
40,20.9029,20.9029,-36.4229,75.3663,-5.30231
552,12.886,12.886,-51.26,15.2167,-13.4566
296,18.5741,18.5741,12.0491,64.3944,-2.48282
168,15.8316,15.8316,28.6531,43.3559,-1.79666
680,50.1244,50.1244,-54.7428,57.9567,-9.04686
424,17.5039,17.5039,38.2999,9.23697,-11.9714
104,19.7295,19.7295,7.37984,40.3792,-0.504344
24,22.6902,22.6902,-33.1851,56.3449,-4.66551
