,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.440270935960591
train tissue 1,0.0,49.999999999999964,0.0,0.5039113428943932
train tissue 2,0.0,50.0,0.0,0.3585049580472919
train tissue 3,0.0,50.000000000000014,0.0,0.5796064400715563
train tissue 4,0.0,50.0,0.0,0.5527597402597402
train tissue 5,0.0,50.0,0.0,0.6070175438596489
train tissue 6,0.0,50.0,0.0,0.5508021390374334
train tissue 7,0.0,49.999999999999986,0.0,0.4981103552532121
train tissue 8,0.0,49.999999999999986,0.0,0.48290598290598274
train tissue 9,0.0,50.00000000000002,0.0,0.5033156498673743
train tissue 10,0.0,50.000000000000014,0.0,0.27355371900826486
train tissue 11,0.0,50.000000000000014,0.0,0.38833746898263044
train tissue 12,0.0,50.0,0.0,0.5667372881355932
train tissue 13,0.0,49.999999999999986,0.0,0.41898864809081493
train tissue 14,0.0,50.0,0.0,0.5674418604651164
train tissue 15,0.0,50.0,0.0,0.6322580645161288
train tissue 16,0.0,50.000000000000014,0.0,0.4326241134751776
train tissue 17,0.0,50.00000000000002,0.0,0.6854256854256857
train tissue 18,0.0,49.999999999999986,0.0,0.4449122807017543
train mean,0.0,50.0,0.0,0.4993412745767574
train std,0.0,1.4488617559270878e-14,0.0,0.09889314143134376
test tissue 0,0.0,50.0,0.0,0.48084677419354843
test tissue 1,0.0,50.000000000000036,0.0,0.4205128205128206
test tissue 2,0.0,50.000000000000014,0.0,0.4144736842105263
test tissue 3,0.0,50.0,0.0,0.5185185185185183
test tissue 4,0.0,50.000000000000014,0.0,0.5012121212121214
test tissue 5,0.0,50.000000000000014,0.0,0.5915875169606513
test tissue 6,0.0,50.000000000000014,0.0,0.38911290322580677
test tissue 7,0.0,49.999999999999986,0.0,0.5254385964912279
test mean,0.0,50.00000000000001,0.0,0.4802128669156526
test std,0.0,1.3987047740492306e-14,0.0,0.06378020051315235
