,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5449507389162561
train tissue 1,0.0,49.99999999999997,0.0,0.5606258148631025
train tissue 2,0.0,49.999999999999986,0.0,0.4494301994301993
train tissue 3,0.0,50.000000000000014,0.0,0.4736842105263158
train tissue 4,0.0,50.00000000000002,0.0,0.4735714285714286
train tissue 5,0.0,50.000000000000014,0.0,0.44736842105263186
train tissue 6,0.0,50.00000000000002,0.0,0.5714285714285716
train tissue 7,0.0,50.000000000000014,0.0,0.44832501781895934
train tissue 8,0.0,49.999999999999986,0.0,0.3497023809523806
train tissue 9,0.0,49.999999999999986,0.0,0.37966101694915255
train tissue 10,0.0,49.999999999999986,0.0,0.4468599033816424
train tissue 11,0.0,50.0,0.0,0.4996964177292046
train tissue 12,0.0,49.999999999999986,0.0,0.5623781676413253
train tissue 13,0.0,49.999999999999986,0.0,0.535185185185185
train tissue 14,0.0,50.000000000000014,0.0,0.4668803418803418
train tissue 15,0.0,50.000000000000014,0.0,0.5705645161290327
train tissue 16,0.0,50.00000000000002,0.0,0.3247282608695653
train tissue 17,0.0,50.000000000000014,0.0,0.561818181818182
train tissue 18,0.0,50.0,0.0,0.5196324143692568
train mean,0.0,50.0,0.0,0.4834995362901439
train std,0.0,1.5888218580782548e-14,0.0,0.0729242378832906
test tissue 0,0.0,49.999999999999986,0.0,0.4130434782608696
test tissue 1,0.0,49.99999999999999,0.0,0.5583333333333336
test tissue 2,0.0,50.0,0.0,0.5784313725490197
test tissue 3,0.0,50.00000000000002,0.0,0.3214285714285716
test tissue 4,0.0,49.999999999999986,0.0,0.44172932330827047
test tissue 5,0.0,50.0,0.0,0.4983050847457624
test tissue 6,0.0,49.999999999999964,0.0,0.5189393939393936
test tissue 7,0.0,50.00000000000002,0.0,0.44177018633540405
test mean,0.0,49.99999999999999,0.0,0.4714975929875781
test std,0.0,1.8115356374411762e-14,0.0,0.0787814290067238
