,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.39,49.89,2.29,0.0,33.45,27.37,33.33,48.8,0.0,0.5784,16.55,49.66,0.0,0.0,32.77,11.07,33.22,0.0,0.0,0.5077
split 1,20.85,50.31,1.96,10.28,34.8,47.68,33.87,48.67,60.51,0.5794,16.57,46.23,0.0,3.49,29.65,13.44,31.51,0.0,8.82,0.469
split 2,18.75,50.2,4.47,1.59,34.05,49.67,33.62,55.99,59.39,0.5845,17.83,49.72,3.77,0.0,33.24,21.85,33.34,32.22,0.0,0.5087
split 3,17.54,50.05,1.47,1.11,33.56,41.54,33.44,52.1,39.08,0.5775,17.49,49.53,2.92,0.0,33.17,22.57,33.15,34.57,0.0,0.5308
split 4,18.08,50.26,3.61,0.35,33.82,43.59,33.63,46.27,50.87,0.5692,18.28,50.11,4.72,0.0,33.85,29.27,33.54,54.27,0.0,0.5559
split 5,19.34,50.29,6.69,1.05,34.17,46.72,33.78,45.85,60.54,0.5733,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5458
mean,18.66,50.17,3.42,2.4,33.98,42.76,33.61,49.61,45.06,0.577,17.23,49.21,1.9,0.58,32.67,18.22,33.01,20.18,1.47,0.5196
std,1.19,0.15,1.78,3.57,0.44,7.38,0.18,3.51,21.54,0.0048,0.67,1.35,1.97,1.3,1.39,6.81,0.68,21.35,3.29,0.0287
test mean,17.114434139939526,49.93972139514023,0.7099511985958079,0.6936298260825216,33.4042620346973,13.966629721811692,33.3439496445234,5.339288622141579,3.2166508987701032,0.5754126597491419,16.598393090341276,49.148299514555035,0.6468797564687975,0.0,32.483149509803916,11.598028572272328,32.91355474336566,1.8805309734513271,0.0,0.5358415163749097
test std,1.4502086378280594,0.9070997841246021,2.556975786690957,3.1020068846837474,0.9867725147892246,7.201019473453456,0.6060801825962269,16.695002658195417,14.385300139071498,0.04371860077090606,0.15208241058104527,2.16209156512676,1.711482963778464,0.0,1.6391468231541542,1.228660185581969,1.3024071724844168,4.97541728850642,0.0,0.03673295297798388
