,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,24.92417027040557,49.15466873767842,0.0,25.617842073538277,35.39393939393939,25.815563636806303,34.1014588859416,0.0,43.34523202447731,0.5215935239973702
train tissue 1,25.796396284800338,50.25180050901608,0.0,27.137388345384938,36.553030303030305,27.941615180722636,34.72274189927411,0.0,49.10210364289379,0.6146485260770974
train tissue 2,17.40851710107117,48.267717456122895,0.0,3.9578338470906083,31.54442456768039,15.317608165991883,32.67735858018142,0.0,13.27546591779423,0.6037037037037037
train tissue 3,28.94519445019856,53.02954071731474,6.086221470836857,27.71982116244409,39.365029165788165,51.59076311004554,36.45761271322119,53.73134328358209,64.58333333333334,0.6134692677188511
train tissue 4,32.94158204771933,45.580110497237555,21.63934426229509,31.605291383625328,35.24384112619407,36.22058253071511,37.671232876712324,40.942928039702224,30.0475866757308,0.5043357613596948
train tissue 5,22.857142857142858,40.0,28.57142857142857,0.0,29.629629629629626,22.857142857142858,28.57142857142857,40.0,0.0,0.5233196159122084
train tissue 6,21.612443104644882,46.98608964451317,0.0,17.851239669421478,33.138401559454195,30.209475094385585,31.932773109243723,0.0,58.69565217391304,0.6624533180120655
train tissue 7,34.75320188999498,47.81704781704781,17.910447761194032,38.532110091743114,38.888888888888886,43.93400864877672,34.743202416918415,35.294117647058826,61.764705882352935,0.6004687500000001
train tissue 8,15.615781710914456,46.84734513274337,0.0,0.0,28.205128205128204,10.79668578712556,32.39005736137668,0.0,0.0,0.5941727367325702
train tissue 9,23.578302759031164,50.12425413738739,8.29053295818628,12.32012118151983,34.91774978646332,42.69483980733162,34.2999347096,26.381269795267766,67.40331491712708,0.5662027994791666
train tissue 10,28.836134493890068,48.39535795860926,4.1834862385321125,33.929559284528835,36.748029494024934,44.30360772681507,34.690569907055234,55.33980582524271,42.88044744814725,0.6021809115010732
train tissue 11,39.58121718713757,41.31491927640534,25.757162346521127,51.67156993848623,42.56939326946696,44.64794936987949,43.757725587144606,49.63196635120925,40.55415617128464,0.6342923555984387
train tissue 12,27.414985237722345,46.88067837674144,28.904947192884922,6.459330143540669,35.01899335232669,39.56182631573933,32.71344040574816,65.82278481012656,20.14925373134328,0.6592743764172335
train tissue 13,24.825880568384093,48.00628413256529,0.0,26.471357572586985,33.72434017595308,25.277623249446567,33.968556455454994,0.0,41.86431329288472,0.5781477077553177
train tissue 14,16.399286987522284,49.19786096256685,0.0,0.0,31.944444444444446,11.031175059952036,33.09352517985611,0.0,0.0,0.6194526627218935
train tissue 15,19.704116577124807,49.14806378132129,4.255319148936167,5.708966801116968,33.321645628798514,52.66662087476038,33.202018958512966,100.0,24.79784366576819,0.6719624999999999
train tissue 16,19.833004972323845,52.01238390092876,7.486631016042781,0.0,34.722222222222214,23.996182925934068,35.14644351464432,36.84210526315789,0.0,0.6223985431841832
train tissue 17,29.42719307429951,51.70028720493516,23.622614332012944,12.958677685950413,38.74854819976771,53.44932085435357,35.56381660470879,68.1912681912682,56.592877767083735,0.6051088384312253
train tissue 18,33.54135867474912,55.00381970970211,6.1465721040189125,39.47368421052633,42.13675213675213,44.53760836646105,39.17301414581071,39.39393939393939,55.04587155963303,0.6146690672153636
train mean,25.68399527626721,48.40622262909669,9.623931968573148,19.021831231131795,35.35865429210279,34.0447473453887,34.67773220435968,32.187975189502886,35.26853464230355,0.6006239455693398
train std,6.422630540894213,3.5025720807287777,10.607247366231359,15.523118122911185,3.7274107410327253,13.3972086431443,3.0725825289207,28.871325226514518,23.16916352910807,0.04479776146224167
test tissue 0,33.028482825484,50.49398003003399,24.875216461240683,23.71625198517733,37.6474688974689,38.52475776177974,37.543584720861894,33.907247986670356,44.12344057780697,0.5344298576530355
test tissue 1,14.950216716959815,40.63247685425984,4.218173296619601,0.0,24.40860215053763,11.572057985212078,28.623772534075904,6.092401421560332,0.0,0.4773779369377238
test tissue 2,29.055732213531126,41.193729566602414,20.310296191819464,25.663170882171492,32.55876068376068,38.552639981899524,30.018326206475283,29.875518672199174,55.76407506702413,0.570031163434903
test tissue 3,21.07050697520117,24.32938240798503,0.0,38.88213851761848,26.762820512820518,21.018354055654232,34.63587921847247,0.0,28.419182948490235,0.3683881715951687
test tissue 4,30.386948221257512,40.78090956965305,23.49854095505237,26.881394139067112,32.78832578023953,36.938692791146444,31.30303830911494,49.722381772927434,29.790658291396944,0.5493435943866003
test tissue 5,27.437317935645712,44.78867005974775,5.361121585027247,32.16216216216215,33.377250768555115,30.348312354883234,33.72209263578807,23.225423225423224,34.097421203438394,0.5202366863905326
test tissue 6,19.52660679416707,49.545376565448684,9.034443817052518,0.0,33.42105263157896,21.794588490626364,33.51125551171972,31.872509960159363,0.0,0.569035762788592
test tissue 7,28.333512378651402,39.53390674584778,12.847063779002434,32.619566611104,31.759803416159745,34.978496837765036,32.01572946847555,43.14511375692561,29.774647287893952,0.48005020478266613
test mean,25.473665507612225,41.41230397494732,12.51810701072679,22.490585537162573,31.590510605140135,29.215987532370832,32.67170982562298,27.230074599483185,27.746178172006324,0.5086116722461527
test std,5.826445694550622,7.553415676772859,8.824998305865464,13.726426578507061,3.881323846627769,9.364438983997283,2.625144765087308,15.95557504811344,18.172795210217103,0.06258810542785256
