,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,72.89606531804596,73.35051905524983,76.83554868737083,68.50212821151723,72.78829012130372,73.38194355488308,78.47736421010785,77.07685895420343,64.59160750033794,0.8791091387245233
train tissue 1,72.26927521269867,64.69344608879493,70.62314540059347,81.49123414870762,72.45098039215686,72.51994389176504,70.18348623853211,66.7289719626168,80.6473734741462,0.8717006802721088
train tissue 2,61.413647801124284,65.24766262184205,61.125260476962275,57.868020304568525,61.608187134502934,61.83023854573545,59.70149253731345,64.737616478666,61.051606621226874,0.796954732510288
train tissue 3,53.380736078984796,41.32193417907705,49.6083890609144,69.21188499696295,54.167684057263266,53.32779548424898,47.467351895526065,47.65892558058148,64.8571089766394,0.7394373100676404
train tissue 4,74.70313569280854,72.37667186197396,77.728940150038,74.00379506641366,74.7802197802198,74.85733200236173,76.62905825466268,74.90922988725396,73.03370786516854,0.8858827610128339
train tissue 5,95.21367521367522,93.33333333333334,100.0,92.3076923076923,95.23809523809523,95.83333333333333,87.50000000000001,100.0,100.0,0.9931412894375857
train tissue 6,83.07389315464523,85.81730769230772,79.53340402969248,83.87096774193549,82.90196078431372,84.32198432198432,87.71498771498773,72.3938223938224,92.85714285714285,0.9339270324619362
train tissue 7,62.973126803329876,55.06432222908825,59.20481804726179,74.65024013363958,63.13351016799291,63.01021140686009,58.5124164278892,57.04169944925256,73.4765183434385,0.8171875000000001
train tissue 8,59.57129403499132,58.28662930344276,34.48275862068966,85.94449418084153,62.43589743589744,61.96299283339422,49.93141289437586,55.55555555555556,80.40201005025123,0.8621227887617066
train tissue 9,76.28140204314425,75.34031777389268,73.05290463739168,80.45098371814842,76.16799400993806,77.06695493445551,69.73340702965587,74.13706096083972,87.33039681287096,0.8981255425347222
train tissue 10,72.77715178096359,73.21176897929533,76.88565187852932,68.23403448506612,72.80457274736453,72.76355530979458,72.52367655948643,76.58075876420682,69.1862306056905,0.8503187728822118
train tissue 11,69.05170095720817,68.54388079325079,68.32597350461661,70.28524857375712,69.06610470275069,69.11640949082583,67.72028577614202,70.73981712385702,68.88912557247842,0.8734266040963115
train tissue 12,81.4014409310339,83.66879477557386,81.88429909207588,78.65122892545196,81.4426593521421,81.4802126320302,83.25089710018426,79.53642995659803,81.65331083930832,0.918140589569161
train tissue 13,75.57344410410354,69.33744221879815,83.40283569641369,73.98005439709881,75.44444444444444,76.35189606992924,64.46991404011462,83.47245409015025,81.11332007952285,0.8762716342977936
train tissue 14,71.12062312893441,75.58282208588955,74.42748091603055,63.35156638488314,71.45909645909644,71.76546606905534,68.29268292682924,77.68924302788845,69.31447225244831,0.8825813609467454
train tissue 15,72.00154378304727,72.3523109886746,74.00988620049836,69.64243415996887,72.0820427589333,72.23558554023174,73.30025583378551,69.85638640014879,73.55011438676091,0.8940875000000001
train tissue 16,69.43982707547957,65.18105849582173,60.273972602739725,82.86445012787725,69.1919191919192,70.53621042920436,72.67080745341615,55.00000000000001,83.9378238341969,0.8307752341311133
train tissue 17,75.84442129075846,71.04035542391709,80.42196711138689,76.07094133697136,76.12014453477866,76.3653633035267,78.31836734693877,74.18431597023469,76.59340659340663,0.8889566522799774
train tissue 18,66.8726647465128,68.62044317369548,64.15094339622642,67.8466076696165,66.91176470588235,66.89939939508884,66.75938803894297,65.89147286821705,68.0473372781065,0.844264403292181
train mean,71.88731942902577,70.12479058283786,70.84095681628591,74.69621088795361,72.1155562115261,72.40141202887939,70.1661711725732,70.69424312758383,76.34382178648114,0.8703374488041495
train std,9.006817145519072,11.0876939711908,13.784814643189748,8.269818843009302,8.711565518008106,9.036436174388806,10.766233891320644,11.554866556647998,9.874501522264179,0.05214634871384395
test tissue 0,64.58570961119351,59.044927105028286,66.5923107203779,68.11989100817432,64.82539682539682,64.84647610808304,65.12963570725306,64.30562595032946,65.1041666666666,0.8260399376288919
test tissue 1,64.12414385235935,68.85268658344327,63.47841045931531,60.04133451431946,64.4187179198981,64.95016247495504,61.595231336928805,70.00569151963573,63.24956456830056,0.8314699973796839
test tissue 2,75.17679328212574,75.82077224860623,78.01662796794245,71.69297962982853,75.18071744826966,76.77020976589877,67.12979890310785,87.19236564540431,75.98846474918419,0.8868594182825486
test tissue 3,59.22619047619048,71.42857142857142,56.25,50.000000000000014,59.523809523809526,60.476190476190474,71.42857142857142,49.999999999999986,60.00000000000001,0.7952936276551438
test tissue 4,57.676997247525115,39.813161148509444,64.22391438567608,68.9939162083898,60.19310650155604,61.90827604704554,67.10818821785848,55.50606884186864,63.110571081409496,0.7730999446707911
test tissue 5,67.58608880658674,69.9894910674073,61.049625133880724,71.7191502184722,67.94708994708995,68.1279477091216,66.39134149814868,69.7389885807504,68.25351304846572,0.8678698224852072
test tissue 6,67.18893263710191,70.63748810656521,71.31147540983606,59.61783439490447,67.66872973769524,68.62908903910898,62.011359839625854,73.52112676056338,70.3547805171377,0.8492530556813036
test tissue 7,58.54921418922569,59.49688413008426,58.445245218455234,57.70551321913757,58.55977748088434,59.386653655656254,56.131824434916226,66.84132663843933,55.18680989361319,0.8214096974501256
test mean,64.26425876278857,64.38549772727693,64.92095116193548,63.486327399153296,64.78966817307496,65.63687565950747,64.61574392080131,67.1388992421239,65.15598381559718,0.831411937654212
test std,5.4798554427953245,10.764747177069125,6.612517529511312,7.323455571155576,5.172526920774731,5.241738945324891,4.333696513342846,10.577298229989433,5.997439537825485,0.03456087631634179
