,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.49,51.49,37.54,44.45,45.92,49.31,40.62,56.07,51.23,0.6603,33.32,37.55,36.4,26.0,33.83,33.53,35.93,33.48,31.19,0.4851
split 1,39.94,49.8,29.74,40.28,42.27,45.24,38.57,50.58,46.57,0.6368,31.28,42.86,21.54,29.44,34.05,37.14,33.16,46.7,31.57,0.5565
split 2,42.28,49.58,34.8,42.47,43.64,46.01,40.42,53.64,43.98,0.635,34.63,47.91,34.48,21.5,37.69,38.54,36.49,48.11,31.03,0.5642
split 3,40.34,50.48,30.23,40.32,42.66,45.46,39.32,51.45,45.6,0.6436,23.12,44.86,5.1,19.38,31.56,33.84,31.52,39.39,30.6,0.5283
split 4,41.23,51.17,31.22,41.28,43.2,44.83,41.16,49.75,43.59,0.6425,26.34,38.11,6.23,34.67,31.0,30.84,29.37,29.02,34.15,0.5061
split 5,42.6,51.17,36.08,40.53,44.28,47.09,40.23,53.57,47.46,0.6442,31.69,42.6,22.23,30.25,34.27,35.58,32.62,37.06,37.06,0.5426
mean,41.81,50.61,33.27,41.56,43.66,46.32,40.05,52.51,46.4,0.6437,30.06,42.32,21.0,26.87,33.73,34.91,33.18,38.96,32.6,0.5305
std,1.53,0.72,3.01,1.5,1.2,1.51,0.86,2.14,2.54,0.0082,4.04,3.62,12.19,5.24,2.17,2.52,2.45,6.78,2.3,0.0278
