,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,42.33,49.36,38.27,39.35,43.5,45.56,39.52,50.05,47.1,0.6357,29.9,43.88,13.5,32.34,34.29,37.58,33.27,45.07,34.4,0.5381
split 1,40.86,48.42,35.37,38.78,42.1,43.84,39.18,49.51,42.82,0.6262,27.25,38.12,24.85,18.77,30.06,32.64,28.81,29.3,39.82,0.4828
split 2,43.96,50.43,37.61,43.83,44.97,46.41,41.58,50.29,47.35,0.6432,30.33,40.85,11.9,38.23,33.92,33.52,34.82,32.54,33.2,0.4996
split 3,40.55,49.53,28.19,43.94,42.68,44.58,40.52,50.05,43.16,0.6321,32.21,38.7,26.97,30.97,33.04,33.33,32.73,35.17,32.11,0.4758
split 4,41.98,50.52,33.66,41.77,43.76,46.97,40.26,56.27,44.37,0.6324,35.97,43.45,35.38,29.07,36.79,36.89,36.69,41.06,32.9,0.4859
split 5,42.07,50.39,32.35,43.48,43.83,46.28,40.77,53.4,44.66,0.6279,29.76,43.32,24.67,21.28,33.13,33.89,32.49,38.36,30.82,0.506
mean,41.96,49.77,34.24,41.86,43.47,45.6,40.31,51.59,44.91,0.6329,30.9,41.39,22.88,28.44,33.54,34.64,33.13,36.92,33.87,0.498
std,1.11,0.76,3.4,2.11,0.91,1.09,0.79,2.45,1.76,0.0056,2.69,2.32,8.05,6.62,1.99,1.88,2.41,5.26,2.87,0.0206
