,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5259515570934257
train tissue 1,0.0,50.00000000000002,0.0,0.5063856960408687
train tissue 2,0.0,50.000000000000014,0.0,0.5469090909090907
train tissue 3,0.0,50.000000000000036,0.0,0.42959183673469403
train tissue 4,0.0,49.99999999999997,0.0,0.559732664995823
train tissue 5,0.0,49.999999999999986,0.0,0.6323529411764706
train tissue 6,0.0,50.0,0.0,0.6359447004608296
train tissue 7,0.0,50.0,0.0,0.45185185185185206
train tissue 8,0.0,50.00000000000002,0.0,0.47690217391304357
train tissue 9,0.0,50.00000000000002,0.0,0.5643236074270559
train tissue 10,0.0,49.999999999999986,0.0,0.4661835748792269
train tissue 11,0.0,50.0,0.0,0.4975206611570243
train tissue 12,0.0,49.999999999999986,0.0,0.5211930926216637
train tissue 13,0.0,50.0,0.0,0.4824797843665766
train tissue 14,0.0,49.99999999999999,0.0,0.5755813953488372
train tissue 15,0.0,50.0,0.0,0.5580665411173885
train tissue 16,0.0,50.000000000000014,0.0,0.4002229654403567
train tissue 17,0.0,49.999999999999986,0.0,0.5456053067993363
train tissue 18,0.0,49.999999999999986,0.0,0.38653198653198617
train mean,0.0,50.0,0.0,0.5138595488876605
train std,0.0,1.6054591898650453e-14,0.0,0.06754268672762663
test tissue 0,0.0,50.00000000000004,0.0,0.48133848133848195
test tissue 1,0.0,50.000000000000014,0.0,0.6024844720496896
test tissue 2,0.0,50.0,0.0,0.5537790697674418
test tissue 3,0.0,49.999999999999986,0.0,0.685483870967742
test tissue 4,0.0,50.000000000000014,0.0,0.5715287517531558
test tissue 5,0.0,50.000000000000014,0.0,0.4685897435897436
test tissue 6,0.0,50.0,0.0,0.5369318181818182
test tissue 7,0.0,50.00000000000004,0.0,0.5000000000000002
test mean,0.0,50.000000000000014,0.0,0.5500170259560092
test std,0.0,1.879919374704706e-14,0.0,0.0667093290606268
