,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.513,0.0,50.0,0.0,0.4995
split 1,0.0,50.0,0.0,0.4952,0.0,50.0,0.0,0.4097
split 2,0.0,50.0,0.0,0.4759,0.0,50.0,0.0,0.5161
split 3,0.0,50.0,0.0,0.4932,0.0,50.0,0.0,0.4629
split 4,0.0,50.0,0.0,0.5155,0.0,50.0,0.0,0.4771
split 5,0.0,50.0,0.0,0.4755,0.0,50.0,0.0,0.5485
mean,0.0,50.0,0.0,0.4947,0.0,50.0,0.0,0.4856
std,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0436
test mean,0.0,50.0,0.0,0.5138595488876605,0.0,50.000000000000014,0.0,0.5500170259560092
test std,0.0,1.6054591898650453e-14,0.0,0.06754268672762663,0.0,1.879919374704706e-14,0.0,0.0667093290606268
