,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5473,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5422
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5446,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5442
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5407,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5354
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5528,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.498
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5437,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5606
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5477,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5202
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5461,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5334
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198
test mean,16.666666666666668,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.5555112624521458,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111107,33.33333333333332,0.0,0.0,0.5182180029603659
test std,1.3879774380514023e-14,4.1973015097007e-14,0.0,0.0,6.5203873268320016e-15,1.2273178638893903e-14,3.666812150160814e-14,0.0,0.0,0.05059471917237882,1.8158850690018433e-14,5.35859468051511e-14,0.0,0.0,7.53644380168212e-15,1.624419812722156e-14,4.819135301037582e-14,0.0,0.0,0.04117581544289491
