,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5366666666666666
train tissue 1,0.0,50.000000000000014,0.0,0.5340501792114699
train tissue 2,0.0,49.999999999999986,0.0,0.5071225071225071
train tissue 3,0.0,50.000000000000014,0.0,0.5316326530612245
train tissue 4,0.0,50.000000000000036,0.0,0.5375494071146246
train tissue 5,0.0,50.000000000000014,0.0,0.42105263157894723
train tissue 6,0.0,49.99999999999998,0.0,0.39130434782608675
train tissue 7,0.0,50.000000000000036,0.0,0.4244031830238729
train tissue 8,0.0,50.000000000000014,0.0,0.5238095238095243
train tissue 9,0.0,50.000000000000014,0.0,0.4538123167155428
train tissue 10,0.0,50.00000000000002,0.0,0.570921985815603
train tissue 11,0.0,49.99999999999999,0.0,0.4804208065458801
train tissue 12,0.0,49.99999999999997,0.0,0.45906432748537984
train tissue 13,0.0,49.999999999999986,0.0,0.622641509433962
train tissue 14,0.0,50.0,0.0,0.48043478260869577
train tissue 15,0.0,50.000000000000014,0.0,0.48459016393442633
train tissue 16,0.0,50.000000000000014,0.0,0.37115384615384617
train tissue 17,0.0,50.000000000000014,0.0,0.5974702380952379
train tissue 18,0.0,50.0,0.0,0.6253393665158373
train mean,0.0,50.00000000000001,0.0,0.502812654879965
train std,0.0,1.7328167009932818e-14,0.0,0.07102234886988873
test tissue 0,0.0,50.000000000000036,0.0,0.4805128205128209
test tissue 1,0.0,50.0,0.0,0.5356182795698928
test tissue 2,0.0,50.000000000000014,0.0,0.3417366946778712
test tissue 3,0.0,49.999999999999986,0.0,0.23232323232323226
test tissue 4,0.0,50.0,0.0,0.4068100358422943
test tissue 5,0.0,50.000000000000014,0.0,0.40841248303934863
test tissue 6,0.0,50.000000000000014,0.0,0.4295220810647306
test tissue 7,0.0,50.00000000000004,0.0,0.6457627118644068
test mean,0.0,50.000000000000014,0.0,0.4350872923618247
test std,0.0,1.758503553725828e-14,0.0,0.11614850880238572
