,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,45.23,51.93,40.82,42.94,46.05,46.89,43.48,49.1,48.1,0.6486,28.99,41.39,13.25,32.34,32.42,31.68,32.2,28.78,34.07,0.4956
split 1,44.94,51.32,41.24,42.26,45.65,46.3,43.49,48.84,46.59,0.6408,30.17,30.78,24.97,34.75,30.59,30.44,30.21,29.68,31.44,0.488
split 2,44.72,51.92,40.0,42.24,45.86,47.74,42.05,52.96,48.22,0.6482,31.64,42.99,23.25,28.67,34.29,36.75,32.99,44.47,32.78,0.5132
split 3,43.27,52.24,37.05,40.53,44.82,46.43,41.68,48.56,49.05,0.6413,28.36,42.81,25.12,17.15,31.72,30.86,32.55,34.75,25.26,0.4876
split 4,46.73,52.55,43.85,43.8,47.51,49.16,43.45,54.98,49.06,0.6617,31.67,25.78,32.4,36.83,32.24,32.18,32.0,31.86,32.67,0.4674
mean,44.98,51.99,40.59,42.36,45.98,47.31,42.83,50.89,48.2,0.6481,30.17,36.75,23.8,29.95,32.25,32.38,31.99,33.91,31.25,0.4904
std,1.11,0.41,2.19,1.08,0.87,1.06,0.8,2.6,0.9,0.0076,1.35,7.12,6.14,6.95,1.2,2.27,0.95,5.67,3.11,0.0147
