,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6323076923076922
train tissue 1,0.0,50.0,0.0,0.5070126227208978
train tissue 2,0.0,50.000000000000014,0.0,0.5359477124183005
train tissue 3,0.0,50.000000000000014,0.0,0.5148809523809523
train tissue 4,0.0,50.0,0.0,0.5198275862068962
train tissue 5,0.0,49.99999999999999,0.0,0.5684210526315788
train tissue 6,0.0,50.0,0.0,0.4678362573099415
train tissue 7,0.0,50.000000000000014,0.0,0.5637918745545258
train tissue 8,0.0,50.000000000000014,0.0,0.536585365853659
train tissue 9,0.0,50.00000000000002,0.0,0.5954907161803716
train tissue 10,0.0,50.00000000000002,0.0,0.5346907993966818
train tissue 11,0.0,50.000000000000014,0.0,0.6119402985074626
train tissue 12,0.0,50.0,0.0,0.391080617495712
train tissue 13,0.0,50.00000000000002,0.0,0.5583972719522594
train tissue 14,0.0,49.99999999999998,0.0,0.4641975308641974
train tissue 15,0.0,50.000000000000014,0.0,0.5323653962492436
train tissue 16,0.0,49.999999999999986,0.0,0.4181818181818178
train tissue 17,0.0,50.0,0.0,0.4700000000000001
train tissue 18,0.0,50.0,0.0,0.5438596491228069
train mean,0.0,50.0,0.0,0.5245692218071052
train std,0.0,1.3540601241132825e-14,0.0,0.06030157554831062
test tissue 0,0.0,50.000000000000036,0.0,0.4564102564102566
test tissue 1,0.0,49.99999999999998,0.0,0.5048599199542594
test tissue 2,0.0,50.000000000000014,0.0,0.515406162464986
test tissue 3,0.0,50.0,0.0,0.21875000000000006
test tissue 4,0.0,49.999999999999964,0.0,0.47783572359843496
test tissue 5,0.0,49.99999999999999,0.0,0.5597189695550351
test tissue 6,0.0,50.0,0.0,0.4529569892473122
test tissue 7,0.0,50.000000000000014,0.0,0.5818181818181818
test mean,0.0,50.0,0.0,0.4709695253810583
test std,0.0,2.07157025572446e-14,0.0,0.1045737296522778
