Label, Parent Label
32768,31749
32896,30843
32640,31241
32832,30772
32576,31034
32800,31729
32288,31894
32416,31567
32672,31455
32992,30927
32784,30837
32656,31576
32848,31648
32592,30911
32464,31462
32304,31690
32432,31390
32688,31074
32240,31859
32776,31639
32264,31390
32840,31625
32968,31494
32456,31645
32712,30871
32552,31894
32424,31078
32680,31637
32744,31909
32472,31886
32216,30867
32728,31884
32824,31066
32952,31954
32440,31886
32888,31848
32248,31037
32772,31141
32836,31667
32964,31951
32804,31758
32292,31241
32676,30770
32868,31860
32612,30799
32020,31306
32532,31666
32916,31896
32660,30848
32468,30773
32820,31660
32308,31949
32884,31722
32372,31909
32780,31532
32908,31942
32396,31381
32844,31495
32332,31212
32460,30745
32204,31739
32716,31667
32940,31799
32684,31722
32876,31857
32364,31485
33004,31870
32748,31180
32284,31075
32860,31382
32348,31811
32060,30707
32956,31950
32892,30959
32636,31076
32764,31748
32578,31807
32706,30933
32802,31758
32290,31636
32546,30836
32930,31903
32674,31849
32482,31567
32274,31518
32530,30867
32402,31887
32658,31645
32466,31037
32306,31948
32434,31636
32690,31554
32754,31079
32522,31348
32906,30828
32842,31226
32586,31234
32458,31319
32714,31666
32298,30830
32938,31620
32874,31007
32618,30921
32794,31871
32666,30886
32602,30762
32826,31034
32570,31220
32954,31770
32442,31861
32186,31846
32250,31498
33030,31951
32582,30839
31942,31319
32806,31770
32422,31946
32870,31685
32742,31858
32406,31946
32662,31646
32342,31381
31958,30829
32822,31553
32310,31846
32694,30955
32374,31554
32630,31227
32246,30775
32758,31077
32782,30833
32334,31241
32430,31942
32174,31815
32686,30816
32878,31075
32366,31716
32750,30845
32542,31377
32670,31203
32862,31322
32990,30888
32478,31848
32830,30775
32318,31660
32574,31655
32769,31748
32257,31870
32897,31555
32833,30772
32321,30846
32705,30933
32801,31070
32545,31498
32929,31499
32673,30770
32865,30846
32353,30959
32481,31811
32737,31856
32785,30837
32913,31007
32657,30848
32593,31556
32465,31462
32305,31948
32689,31074
32881,30839
32497,31079
32753,31070
32777,31815
32905,31556
32393,31306
32841,31226
32073,30955
32585,31593
32713,30871
32937,31620
32681,31637
32617,31234
32489,31593
32537,30823
32473,30868
32825,31655
32569,31731
32441,31180
32889,31121
32377,31080
32121,31377
32901,31807
32389,31646
32645,30816
32325,31816
32965,30836
32933,31903
32741,31858
32533,31563
32917,31220
32405,31954
32853,31455
32949,31944
32437,31896
32885,30830
32373,31944
32501,31859
32757,31077
32781,31563
32269,31895
32909,31747
32333,31241
32813,30763
32941,31179
32685,31078
32877,31856
32365,31485
32749,30868
32669,31203
32861,31382
32989,30888
32477,31861
32573,31685
32445,31141
32381,30828
32637,31816
32765,31749
32771,31212
32003,31648
32899,31121
32963,31950
32675,31849
32867,31860
32611,31518
32483,31241
32787,31690
32531,31562
32403,31887
32339,31553
32691,30829
32883,31227
32499,31555
32243,31109
32779,31532
32523,31348
32907,30773
32395,31151
32587,30886
32939,31799
32875,31857
32363,31499
32795,31871
32283,31593
32667,30927
32475,31884
32827,31656
32955,31949
32699,30921
32891,31729
32379,31080
32123,30799
32635,31076
31995,30763
32775,31639
32839,31625
32327,31815
32071,31494
32935,31562
32487,31109
32535,30823
32919,31895
32567,30762
32631,30843
32503,31656
32783,30833
32207,31576
32815,31716
32047,30707
32879,31747
32751,30845
32799,31731
32543,30745
32863,31322
32607,31495
32479,31151
31935,31066
32447,31179
32639,31739
32255,30911
