Label, Parent Label
31744,29981
31488,30317
30848,29994
31872,30171
31936,30381
31168,29984
30752,30294
31776,29996
31520,30200
30880,30136
31648,30150
30816,30048
31072,29958
31456,29962
31712,30292
31760,30401
31632,30084
31824,30335
30928,30063
31440,30033
31664,30293
31856,30163
31216,30021
31728,29990
31880,30421
31624,30070
31816,30300
30920,30124
31944,30094
31432,29962
30760,30027
31784,30141
31016,30061
30888,30264
31912,29956
31144,30289
31656,30310
30824,30176
31848,29958
31080,30060
31720,29963
30696,29995
30872,30395
31896,30368
31640,30250
31576,30352
31192,29948
31704,30284
31800,30250
31544,30344
31672,30074
30840,29950
31224,30298
31736,30273
31748,30389
31236,30114
31492,30019
31620,30357
31812,30426
31556,30060
31940,30188
31684,30143
31780,30280
31268,30168
31908,29987
31652,30030
31076,30339
31588,30208
31204,30107
31716,30019
31764,30402
30868,30246
31892,30435
31380,30295
31636,30332
30932,30290
30772,30186
31796,30339
31028,30321
31540,30199
31668,30247
30836,30106
31860,30115
31348,29959
31220,30097
31756,30326
31244,30281
31500,30301
31884,30108
31372,30295
31628,30403
31308,30279
31564,30041
31948,29982
31180,29948
31692,30348
30764,30308
31532,30176
31660,30086
31852,30169
31212,30406
31724,30042
30748,30305
31772,30385
31388,30027
31836,29956
31196,29964
31804,30271
31292,30309
31036,30193
31548,30382
31676,30148
31740,30150
31746,30053
31234,30104
31874,30413
31810,30316
31554,30053
30914,30113
31938,30391
31778,30105
31010,30162
31074,30211
31586,30347
31890,30329
31122,30214
31634,30191
31826,30188
31058,30345
30930,30010
31954,30260
30770,30223
31666,29992
30834,30071
31858,30011
31730,29989
31754,30286
31498,30344
31370,30290
31626,30071
31818,30385
31306,30123
31562,30333
30922,30285
31434,30307
31178,30241
31690,29977
30762,30436
31786,30305
31914,29986
31658,30254
31850,30120
31338,30394
31594,30106
30954,30014
31722,30032
30746,30407
31770,30168
31322,30316
31066,30046
30778,30330
31034,30322
31674,30009
30842,30417
31738,30289
31750,30131
31494,30405
30918,30270
31942,29965
31174,30082
31686,30127
30886,30264
31142,30286
31846,30417
31334,30005
31078,30209
31590,30052
31462,30318
31766,30393
31894,30111
31382,30162
31638,29950
31062,30196
31574,30201
31702,30124
31798,30177
31542,30403
31670,30242
30838,30103
31862,30127
30966,30303
31222,30113
31758,30090
31886,30246
31630,30106
31822,30399
31566,30199
31950,30083
31438,30308
31534,30336
31662,30006
30830,30332
31854,30315
31214,29995
31726,30061
31774,30119
31006,30153
31518,30343
31390,30398
31646,30103
31070,30139
31582,30215
31198,29964
31806,30390
31550,30196
31422,30397
31678,29996
30846,30106
31870,30386
31486,30151
31742,30007
31745,29981
31489,30193
31553,30204
31937,30392
31681,30132
31777,30259
30881,30257
31841,30177
31073,30051
31761,30401
31889,30204
31377,30147
31121,30424
31633,29978
31313,30192
31057,30183
31953,30094
31441,30189
31697,30190
31665,30296
30833,30208
31857,30154
31729,30056
31241,30272
31881,30093
31369,30309
31625,30410
30921,30130
31785,30009
31017,30422
31913,30136
31657,30254
30825,29990
31849,29958
31593,30258
31721,30192
30745,30123
30873,30257
31129,30218
31641,29993
31321,30143
31193,30288
30777,30321
30969,30294
31225,30282
31737,30288
31749,30388
31493,30393
30853,29955
31109,30220
30917,30396
31941,30190
31173,30081
31685,29999
31781,30280
31909,29987
31141,30395
31653,30030
31333,29954
31077,30383
31717,30292
30693,30104
30869,30093
31381,30304
31125,30215
31637,30256
31061,30176
30933,29957
30773,30043
31797,30334
31669,30242
30837,30066
31861,30115
31221,30149
31757,30326
31245,29999
31501,30037
31885,30260
31373,30296
30797,30330
31821,30400
31565,30195
31949,30083
31693,30201
31533,30037
31661,30006
30829,30354
31853,30151
31725,30042
31773,30029
31005,30307
31901,30347
31389,30033
31133,30070
31645,30273
31805,30390
31037,30043
31677,30107
30845,30191
31869,30387
31485,30301
31741,30007
31747,30057
31875,30422
31811,30426
31555,30223
31939,30169
31683,30132
31267,30285
31843,30022
31075,30057
31587,30424
31203,30099
30867,30097
31891,30435
31379,30153
31123,30214
31635,29986
31795,30195
31027,30183
31667,30100
30835,30258
31347,30297
31731,30219
30707,30272
31755,29993
31243,30114
31499,30174
31371,30189
30795,30177
31819,30402
31563,30333
30923,30140
31179,30128
31691,30068
30763,30147
31787,30297
31019,30317
31531,30174
30827,30410
31851,30120
30955,30436
31723,30202
30699,30282
30747,30396
31771,30380
31387,30303
31643,30117
31835,30138
31067,30345
31579,30348
31803,30271
31675,30148
30843,30383
31227,30031
31739,30331
31751,30131
31495,30178
31879,30421
31623,29978
31815,30300
30919,30387
31783,29952
31911,30022
31655,30184
30823,30041
31335,30413
31079,30142
31591,29944
31207,30407
30871,29991
31895,30270
31639,30237
31319,30331
31063,30343
31575,30051
30935,30293
31191,30241
31703,30284
30775,30323
31799,30098
31543,30200
31671,30074
30839,30256
31223,29952
31759,30382
31887,30235
31375,30014
30799,30206
31823,30334
31311,30129
31567,30203
30927,30279
31695,30335
30767,30025
31023,29965
31151,30150
31663,30008
30831,30052
31343,29957
30959,30327
31215,30021
31727,29972
30751,30138
31775,30119
31007,30311
31135,30084
31647,30007
30815,30410
31455,30063
31807,30194
31039,29989
31551,30336
30911,30011
31935,30384
31423,30397
31167,30082
31679,30003
31871,30171
31487,30170
31743,29980
