label, neighbor, wall area
29641,29642,4.1512
29641,29724,6.04559
29641,29728,4.71532
29641,29732,6.46159
29641,29740,5.97822
29641,29741,3.43103
29641,29742,5.79172
29642,29641,4.1512
29642,29741,4.47688
29642,29742,2.67175
29642,29743,6.14997
29642,29749,3.94887
29642,29760,5.57147
29643,29644,4.46961
29643,29645,3.31257
29643,29732,7.45619
29643,29742,4.9149
29643,29743,3.31367
29643,29750,5.35111
29643,29753,6.34558
29644,29643,4.46961
29644,29645,6.91669
29644,29732,4.80553
29644,29746,5.379
29645,29643,3.31257
29645,29644,6.91669
29645,29653,1.90504
29645,29753,5.57482
29646,29719,4.75505
29646,29720,6.04064
29646,29754,2.40559
29646,29778,7.89919
29646,29780,2.09086
29646,29923,4.19086
29647,29660,3.72067
29647,29740,2.6705
29647,29741,4.42009
29647,29747,7.16891
29647,29759,2.81529
29647,29765,5.11465
29647,29767,9.19949
29648,29649,3.27602
29648,29749,8.07765
29648,29760,0.848524
29648,29769,6.32383
29648,29774,2.59196
29648,29775,6.08518
29649,29648,3.27602
29649,29749,1.96465
29649,29750,4.47694
29649,29770,6.52272
29649,29775,3.5232
29649,29776,3.78379
29650,29712,3.37319
29650,29824,7.2936
29650,29826,5.37479
29650,29881,2.41847
29650,29894,1.32295
29650,29903,3.7125
29653,29645,1.90504
29653,29753,4.28758
29653,29763,5.18122
29653,29793,3.81255
29654,29733,5.76314
29654,29736,10.6013
29654,29794,2.58003
29654,29807,5.93001
29654,29845,4.18323
29654,29927,4.08304
29655,29739,6.65222
29655,29794,0.551855
29655,29810,4.87423
29655,29814,5.6213
29655,29929,2.7497
29655,29936,4.31913
29658,29661,3.93084
29658,29713,4.53334
29658,29715,3.84942
29658,29843,3.60334
29658,29849,1.44452
29658,29933,6.32717
29658,29934,4.2315
29658,29935,5.01064
29660,29647,3.72067
29660,29765,7.86784
29660,29767,3.44274
29660,29784,10.1033
29660,29797,6.8592
29661,29658,3.93084
29661,29781,7.04993
29661,29849,5.24676
29661,29911,4.32843
29661,29935,7.40483
29663,29664,3.21414
29663,29759,9.0537
29663,29769,4.76981
29663,29785,2.45974
29663,29786,5.32791
29663,29787,3.36606
29664,29663,3.21414
29664,29668,1.84112
29664,29769,6.50615
29664,29774,3.45357
29664,29787,6.54517
29664,29802,4.43985
29666,29670,14.4592
29666,29793,5.97602
29666,29841,6.42521
29668,29664,1.84112
29668,29672,1.97322
29668,29774,6.75801
29668,29789,3.83628
29668,29802,3.79129
29668,29803,5.14669
29669,29670,5.70348
29669,29673,3.34679
