label, neighbor, wall area
2,17,6.04595
2,102,9.00182
2,105,8.55412
2,107,3.16053
2,27544,6.61643
3,25,1.99098
3,76,1.7054
3,124,4.90279
3,125,1.76261
3,136,7.09891
3,152,4.82809
3,154,5.29275
4,129,4.77766
4,130,2.64806
4,135,5.72916
4,142,1.93142
4,159,6.19065
4,161,5.25683
4,164,2.87379
8,34,5.18254
8,80,9.12049
8,163,6.343
8,182,6.56666
8,191,3.45496
9,44,2.05078
9,79,6.74589
9,167,3.26631
9,185,4.08436
9,186,4.23298
10,77,5.97506
10,80,3.33421
10,189,7.17423
10,290,6.3039
10,299,6.17452
17,2,6.04595
17,69,3.53685
17,107,5.49784
17,112,1.98633
17,113,7.92383
17,27544,6.66553
17,27545,0.426011
20,23,3.30575
20,112,4.25524
20,113,7.51808
20,115,4.57951
20,116,4.71809
20,122,6.99146
22,73,2.86764
22,74,6.51828
22,27542,7.47064
23,20,3.30575
23,116,1.81792
23,117,4.55843
23,122,3.21654
23,128,8.32151
23,129,5.99598
23,142,1.70024
25,3,1.99098
25,123,5.16984
25,124,7.78014
25,135,7.36857
25,152,4.56318
27,30,1.2037
27,128,4.71783
27,141,7.90374
27,148,5.15286
27,163,4.96116
29,30,4.07445
29,77,2.3482
29,140,8.82883
29,141,3.21102
29,162,3.80419
30,27,1.2037
30,29,4.07445
30,77,6.23444
30,80,2.27606
30,141,3.93762
30,163,8.87875
32,35,4.12627
32,76,4.92287
32,79,6.45017
32,151,6.75642
32,152,1.77915
32,180,7.34069
34,8,5.18254
34,83,3.44198
34,148,3.28319
34,158,1.95256
34,163,5.15387
34,171,7.8127
34,182,3.82713
35,32,4.12627
35,37,5.09263
35,151,1.44855
35,161,7.33976
35,164,3.33857
35,177,3.65417
35,180,3.37354
37,35,5.09263
37,43,2.25615
37,177,3.04255
37,180,6.14894
37,184,8.38571
37,185,3.10983
37,199,2.28753
40,84,4.83375
40,184,3.42432
40,193,5.15778
40,206,6.34501
40,208,8.0404
42,189,3.50081
42,202,5.27744
42,299,3.30589
43,37,2.25615
43,184,3.21797
43,199,7.99747
43,208,4.74024
43,220,3.89658
44,9,2.05078
44,90,6.01635
44,185,4.02843
44,186,8.04243
44,200,3.99255
44,210,4.57801
45,46,2.17817
45,91,4.9372
45,193,4.57923
45,196,9.32753
45,206,4.46563
45,225,4.37707
45,230,4.03442
46,45,2.17817
46,91,4.93273
46,206,7.65352
46,227,1.87654
46,232,4.22858
50,90,2.15391
50,92,3.16403
50,228,9.7932
50,234,3.55678
50,242,4.90047
50,251,7.19925
69,17,3.53685
69,70,4.36194
69,113,4.27866
69,114,2.18869
69,116,4.03335
69,117,4.78382
69,27545,5.74368
70,69,4.36194
70,114,8.24033
70,117,2.12717
70,123,7.0776
70,124,5.36302
70,125,0.157196
71,115,3.45476
71,121,3.44656
71,288,2.62063
71,292,4.55691
71,297,3.35502
71,298,6.22002
73,22,2.86764
73,74,7.84717
73,125,4.85584
73,136,8.00094
73,27542,8.42892
74,22,6.51828
74,73,7.84717
76,3,1.7054
76,32,4.92287
76,79,2.52681
76,152,7.43384
76,154,6.38768
76,167,5.12244
77,10,5.97506
77,29,2.3482
77,30,6.23444
77,80,5.99067
77,162,9.95523
77,290,2.72533
78,81,7.53332
78,83,3.43506
78,159,2.68602
78,164,4.68122
78,171,6.03383
78,177,2.97278
79,9,6.74589
79,32,6.45017
79,76,2.52681
79,167,3.94367
79,180,3.95381
79,185,2.66976
80,8,9.12049
80,10,3.33421
80,30,2.27606
80,77,5.99067
80,163,1.39254
80,189,5.79193
80,191,5.62368
80,202,3.20875
81,78,7.53332
81,83,3.32381
81,84,5.06437
81,177,1.22921
81,193,6.06563
83,34,3.44198
83,78,3.43506
83,81,3.32381
83,171,2.3035
83,182,6.7836
83,193,5.90875
83,196,3.86171
84,40,4.83375
84,81,5.06437
84,177,6.84759
84,184,4.63747
84,193,1.50072
90,44,6.01635
90,50,2.15391
90,210,4.43822
90,228,2.87613
90,234,10.686
91,45,4.9372
91,46,4.93273
91,230,4.89028
91,232,4.9651
91,240,6.99258
91,241,3.7484
92,50,3.16403
92,220,8.65052
92,227,2.73395
92,228,2.30949
92,232,1.45684
92,242,4.39125
92,249,5.26443
102,2,9.00182
102,107,4.81571
105,2,8.55412
105,27544,7.11668
107,2,3.16053
107,17,5.49784
107,102,4.81571
107,112,8.01539
112,17,1.98633
112,20,4.25524
