,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5018,0.0,50.0,0.0,0.5224
split 1,0.0,50.0,0.0,0.5135,0.0,50.0,0.0,0.4609
split 2,0.0,50.0,0.0,0.4788,0.0,50.0,0.0,0.5442
split 3,0.0,50.0,0.0,0.499,0.0,50.0,0.0,0.4659
split 4,0.0,50.0,0.0,0.4909,0.0,50.0,0.0,0.5074
split 5,0.0,50.0,0.0,0.4975,0.0,50.0,0.0,0.5815
mean,0.0,50.0,0.0,0.4969,0.0,50.0,0.0,0.5137
std,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0422
test mean,0.0,50.0,0.0,0.4961973508885241,0.0,50.00000000000001,0.0,0.5296003301737287
test std,0.0,1.572008455159306e-14,0.0,0.0665389646641104,0.0,1.5280799322856756e-14,0.0,0.05655728559906699
