,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train TPR,train FPR,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val TPR,val FPR,val Auc
split 0,46.91499999999998,47.34267999999999,46.66030000000002,46.74199000000006,47.090360000000025,46.2929800000001,26.45476999999999,0.6584246000000006,33.24925999999999,34.170460000000034,32.69954999999994,32.87730999999997,33.51860000000006,32.53963999999997,33.23995000000006,0.5017970000000003
split 1,46.89948000000003,47.24826,46.64178000000005,46.80819,47.083919999999985,46.26132999999999,26.458140000000014,0.6588597000000005,33.12368999999996,33.68757000000001,32.886340000000004,32.79624,33.39016999999998,32.810369999999956,33.30451000000007,0.5007181000000007
split 2,46.941059999999965,47.15715000000004,46.76959000000002,46.89631000000005,47.12062000000001,46.530220000000014,26.439630000000005,0.6587261999999999,33.04632000000002,33.47612,32.61722999999997,33.045529999999985,33.318420000000046,32.56997999999998,33.34030000000012,0.4989797000000001
split 3,46.94881000000005,47.22904999999999,46.84345000000001,46.77400999999993,47.1260000000001,46.80366,26.43705999999996,0.6589823000000006,32.97643000000001,33.42945000000003,32.68622000000003,32.81337000000003,33.25155999999998,32.689189999999996,33.37358000000008,0.4994135000000003
split 4,46.940669999999976,47.18667999999997,46.81583999999999,46.81917999999998,47.11398000000006,46.66176,26.443049999999978,0.6589532000000011,33.05745999999999,33.73234999999999,32.70024,32.739779999999975,33.329069999999966,32.67547999999994,33.334849999999996,0.5000153000000004
mean,46.928990000000056,47.23271000000002,46.746159999999975,46.80811,47.10690000000005,46.50979000000003,26.446510000000004,0.6587905999999998,33.090539999999976,33.69905000000003,32.71805000000001,32.85458000000004,33.362150000000064,32.656800000000004,33.318750000000094,0.5001860999999997
std,1.0105264805951402,2.4831385785541653,2.6076313579829495,2.602034807588861,0.9628329945655165,6.090077364032415,0.481455853739468,0.006872232487336265,2.2234469007772595,4.336000710781768,4.409813902756442,4.384187547663078,2.20333695877503,6.692467962372027,1.101953322494197,0.020020109053688992
testing,46.75607999999998,50.393800000000034,45.08404999999995,44.79032999999998,47.098459999999996,42.72521999999997,26.45061999999996,0.6607314000000009,32.21713000000002,27.00387000000003,35.145929999999986,34.501460000000044,32.828669999999995,38.036469999999994,33.58554000000001,0.49329530000000027
std testing,0.9944440826914301,1.8029696503269266,2.7537126025604053,2.812438975533514,0.914952691891772,5.426816520907999,0.45752728399517334,0.006662679193837867,2.1846009390962005,5.252122249443552,3.8031253115168315,4.171310617587714,2.044331022877655,6.877131628746102,1.022153857498958,0.020172636612748467
