,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.637992831541219
train tissue 1,0.0,50.000000000000014,0.0,0.5062656641604009
train tissue 2,0.0,50.000000000000014,0.0,0.5258181818181817
train tissue 3,0.0,49.99999999999998,0.0,0.46167247386759586
train tissue 4,0.0,50.0,0.0,0.45969498910675405
train tissue 5,0.0,49.999999999999986,0.0,0.53030303030303
train tissue 6,0.0,50.000000000000014,0.0,0.45906432748538006
train tissue 7,0.0,50.00000000000002,0.0,0.38402777777777813
train tissue 8,0.0,49.999999999999986,0.0,0.5997023809523806
train tissue 9,0.0,49.999999999999986,0.0,0.48097165991902807
train tissue 10,0.0,49.99999999999997,0.0,0.4043859649122806
train tissue 11,0.0,50.000000000000014,0.0,0.3734491315136477
train tissue 12,0.0,49.999999999999986,0.0,0.5194003527336859
train tissue 13,0.0,49.999999999999986,0.0,0.46233230134158904
train tissue 14,0.0,50.0,0.0,0.46371882086167804
train tissue 15,0.0,49.999999999999986,0.0,0.4458128078817733
train tissue 16,0.0,50.000000000000014,0.0,0.5540069686411153
train tissue 17,0.0,50.000000000000014,0.0,0.5418470418470424
train tissue 18,0.0,50.0,0.0,0.44561403508771924
train mean,0.0,50.0,0.0,0.48716214430275157
train std,0.0,1.511689612797626e-14,0.0,0.0668410860967919
test tissue 0,0.0,49.99999999999999,0.0,0.5650319829424304
test tissue 1,0.0,50.0,0.0,0.5134965473948523
test tissue 2,0.0,50.00000000000002,0.0,0.5736842105263158
test tissue 3,0.0,50.00000000000002,0.0,0.6558441558441559
test tissue 4,0.0,49.999999999999986,0.0,0.47846889952153066
test tissue 5,0.0,50.000000000000014,0.0,0.41334894613583134
test tissue 6,0.0,50.000000000000014,0.0,0.5318032786885246
test tissue 7,0.0,49.999999999999986,0.0,0.5057471264367814
test mean,0.0,50.00000000000001,0.0,0.5296781434363028
test std,0.0,1.443119118362539e-14,0.0,0.06717348177226379
