,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5401,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5281
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5442,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.491
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5415,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5387
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5426,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5237
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5413,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5395
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5441,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5067
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5423,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5213
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174
test mean,16.66666666666667,50.0,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.5309153370834566,16.666666666666668,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5296011628768382
test std,1.674324503549239e-14,5.0030962126080306e-14,0.0,0.0,8.47023160132593e-15,1.5280799322856756e-14,4.5584456367737544e-14,0.0,0.0,0.04515866359508374,1.3233560403725999e-14,3.875553074776304e-14,0.0,0.0,5.0242958677880805e-15,1.1408858372399359e-14,3.4536324191989076e-14,0.0,0.0,0.06793686477586222
