,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5425,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5392
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5441,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5646
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5512,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5212
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5549,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5227
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5442,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5493,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5423
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5477,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379999999999999
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144
test mean,16.66666666666667,50.00000000000002,0.0,0.0,33.33333333333333,11.111111111111118,33.33333333333335,0.0,0.0,0.556385609602547,16.66666666666667,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.518415434915807
test std,1.8297791554551115e-14,5.5971933034313896e-14,0.0,0.0,6.5203873268320016e-15,1.64227705213086e-14,4.88757291197714e-14,0.0,0.0,0.04939408273243166,1.3293037379376718e-14,3.8674025861022514e-14,0.0,0.0,6.153480596427404e-15,1.1039882692159655e-14,3.3042147218755025e-14,0.0,0.0,0.044034723769969294
