,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,42.12315526924552,44.12659768715765,34.02527075812273,48.21759736245619,41.99823165340405,43.74450667882789,38.72346107624517,34.74654377880183,57.76351518143667,0.5856934610578926
test tissue 1,48.0029671174687,55.073905628197785,51.15950781858266,37.77548790562566,48.47550776583035,48.129090560641735,54.60053543750875,47.08923835293488,42.69749789148156,0.697079116217885
test tissue 2,47.05154853374945,49.28641160336575,41.025641025641015,50.8425929722416,47.255077658303456,47.2385130192885,51.212443242198844,43.63636363636363,46.86673217930304,0.6428072320726701
test tissue 3,55.478079074373774,57.29436207385036,59.71165211793639,49.42822303133459,55.674939325617686,55.518201156869,55.57448679546029,57.86307398689701,53.1170426882497,0.7317957941549226
test tissue 4,29.78027575607093,28.54041537014257,32.73286968418653,28.06754221388369,29.911692994857297,30.338400526501996,26.97157863063162,30.518203560988592,33.525419387885776,0.49880642361111105
test tissue 5,54.31883247688872,53.959935761981235,65.00829187396351,43.988269794721404,54.47953216374268,54.265778698047676,52.06328494535967,64.6864686468647,46.04758250191864,0.7323694102905475
test tissue 6,52.15649993984338,52.34756913089771,54.5220234637687,49.59990722486374,52.13624043411278,52.19465923951994,53.06597850339053,54.79136282274041,48.72663639242886,0.7034504562586787
test tissue 7,53.36060357292708,56.08438112434758,61.74113753896688,42.2562920554668,54.25490779108245,53.79852658839828,55.31001893643259,55.464111427409414,50.62144940135283,0.7297760820133349
test mean,47.78399521757094,49.58919729749259,49.990799285146046,43.771989070074206,48.02326622336885,48.15345955851187,48.44022344590343,48.59942077662505,47.42073445300714,0.6652222469596303
test std,7.975617788791832,8.88350906771354,11.795638402610223,7.25126090190673,8.07082823436079,7.725370990563837,9.575808162296454,11.044329474096378,6.791099008429918,0.0791404758917613
