,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,57.943105192475436,61.17921261227593,73.3680587094814,39.28204425566897,59.69848467232492,58.00076559754576,61.71180162796376,64.4752850245801,47.81521014009342,0.8045488165680474
train tissue 1,55.911267076704235,55.65273208697745,56.76939223356548,55.311676909569776,56.005291005291014,58.348127266480134,65.1512305091114,48.007100209778905,61.88605108055009,0.707437641723356
train tissue 2,49.20486974132376,58.82352941176471,55.45774647887326,33.33333333333333,50.05847953216374,48.977593338263894,53.77906976744187,55.65371024734982,37.5,0.7122633744855967
train tissue 3,42.138523813883126,36.72010619830492,39.98060212066009,49.71486312268436,42.90403971892889,43.80018233223171,49.262523402895106,38.673360718089185,43.464662875710815,0.5923929026566023
train tissue 4,57.61122077274746,63.022345663426336,64.88328505707955,44.928031597736506,58.19368131868132,57.648111502120514,58.30413454800281,64.38958403787622,50.25061592048253,0.778182448838016
train tissue 5,68.64766525166768,82.35294117647058,82.35294117647058,41.237113402061865,72.85714285714285,73.3258961773018,75.90361445783132,70.0,74.07407407407408,0.8991769547325102
train tissue 6,61.01128303041452,66.89814814814817,69.59314775160601,46.542553191489375,61.882352941176464,61.06631409146065,65.83143507972669,63.85068762278979,53.51681957186546,0.8187302499281817
train tissue 7,45.971451698212945,45.20630075761705,42.24633986452036,50.46171447250142,46.762157382847036,51.63080621250077,46.48060972876037,67.37918215613382,41.03262675260813,0.6497656249999999
train tissue 8,31.815748400743484,31.48335015136226,16.905071521456435,47.05882352941176,34.679487179487175,32.44022495806703,33.12101910828026,26.10441767068273,38.095238095238095,0.571279916753382
train tissue 9,58.78640405304392,61.11325006400568,62.094212783537216,53.151749311588844,58.90095977128854,58.820138456447644,58.59689756880029,62.188712326971384,55.67480547357127,0.7574462890625
train tissue 10,58.16367998855725,56.12860630441126,69.60281005133749,48.75962360992301,58.46144066967865,58.097143915285606,58.87961859356374,65.94982078853047,49.4619923637626,0.773892185330135
train tissue 11,59.08351999072824,65.85326175370099,67.78251270729577,43.614785511187996,59.897219757468235,58.928476131107594,64.42440318302387,63.10104196539527,49.25998324490362,0.8027718082540239
train tissue 12,55.49977870377748,65.0710545998504,72.27886710239652,29.149414409085523,57.85658307210032,54.70356086786406,62.23175965665235,65.091822319887,36.787100627052844,0.7838095238095238
train tissue 13,63.15278684798749,71.19802544142776,66.50831353919241,51.75202156334232,64.04166666666667,63.855846201447,65.39937216602722,63.34841628959278,62.819750148721,0.8041352886775004
train tissue 14,53.6029405445124,63.814474210315865,71.7516289766194,25.24271844660194,58.48595848595849,56.77887903656049,56.6359119943222,61.70072511535927,52.0,0.8200813609467457
