,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,62.48,62.71,69.14,55.6,62.48,62.48,62.68,69.14,55.61,0.7909,50.42,52.09,53.66,45.49,50.3,50.64,53.77,54.69,43.47,0.7055
split 1,62.75,64.14,68.32,55.8,62.84,62.72,64.85,66.59,56.72,0.7954,64.03,66.32,73.47,52.28,64.36,63.9,66.95,69.96,54.78,0.8164
split 2,66.77,68.53,73.02,58.76,66.95,66.72,67.22,71.37,61.57,0.8325,54.34,56.71,57.58,48.75,54.33,54.38,56.21,58.44,48.48,0.7205
split 3,59.98,61.91,66.08,51.94,60.16,59.91,61.7,63.86,54.16,0.7884,60.59,65.47,66.8,49.49,60.8,61.01,59.9,71.25,51.86,0.794
split 4,60.85,62.36,67.59,52.59,61.03,60.78,62.66,65.17,54.5,0.7845,61.04,61.06,67.14,54.91,61.21,61.01,60.52,64.83,57.69,0.7817
split 5,60.39,62.05,66.21,52.91,60.51,60.33,61.76,64.75,54.47,0.7779,55.5,53.78,65.07,47.65,55.86,56.06,61.35,59.64,47.21,0.7637
mean,62.2,63.62,68.39,54.6,62.33,62.15,63.48,66.81,56.17,0.7949,57.65,59.24,63.95,49.76,57.81,57.83,59.78,63.13,50.58,0.7636
std,2.29,2.32,2.33,2.37,2.29,2.29,1.97,2.64,2.57,0.0177,4.63,5.47,6.54,3.07,4.76,4.54,4.15,6.07,4.76,0.0393
