,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,57.819608387959725,61.47210749833597,66.97790486093061,45.00881280461261,57.80771615703599,58.14601734495224,66.19662813021357,64.02799037830746,44.21343352633571,0.7736480933596319
train tissue 1,68.59771137068867,75.29278160266874,65.23228724133205,65.26806526806526,68.55275443510739,68.67532094874434,76.32752914088357,63.85833109739735,65.8401026079521,0.8230839002267574
train tissue 2,52.28285747405977,60.34958601655934,49.562682215743465,46.936304189876495,53.05555555555556,53.31441481688457,51.980982567353415,55.55555555555556,52.40670632774474,0.715528120713306
train tissue 3,45.74269798899511,41.91199659943233,45.69476900952727,49.62132835802576,45.89381155213109,46.23200381111072,42.37039090657055,51.01515202194204,45.31046850481956,0.6638564846583668
train tissue 4,61.93467895362722,62.824062421344074,61.56745720119363,61.412517238343945,61.907051282051306,63.80329595404665,65.9270998415214,71.87385405207185,53.608933968546694,0.7880679847381199
train tissue 5,65.84226946837744,76.71232876712331,82.35294117647058,38.46153846153847,69.5238095238095,67.50257997936016,73.6842105263158,70.0,58.82352941176471,0.8559670781893005
train tissue 6,58.90218987892529,57.95454545454548,67.79661016949153,50.95541401273886,59.21568627450979,58.938967634619836,56.04395604395608,65.21739130434784,55.55555555555557,0.8022120080436657
train tissue 7,41.103489040267114,35.71887794809325,41.09659632578392,46.49499284692418,41.826702033598586,43.1474472727997,49.31327665140615,39.95290817093331,40.17615699605965,0.589375
train tissue 8,48.3432612105262,51.231527093596064,35.61643835616438,58.181818181818166,50.641025641025635,53.73788005366953,52.52525252525253,61.904761904761905,46.783625730994146,0.6508844953173777
train tissue 9,57.2211153184975,62.92857364485399,53.13873365525473,55.596038655383765,57.39908787693145,57.29126241600587,59.91196910056349,56.69792752113002,55.263890626324105,0.7567681206597222
train tissue 10,57.35484110657927,64.76565060635858,63.205179019685566,44.09369369369367,57.90598290598291,57.20281230194484,62.97004461440407,60.08540567696561,48.552986614464835,0.7405788410554222
train tissue 11,62.28168869795646,65.20039100684262,65.34305928810397,56.30161579892279,62.04155575273591,63.19362450767671,72.57889009793253,64.6305739394597,52.37140948563792,0.8031665277838691
train tissue 12,57.252662458449684,59.4545121727988,70.87177010383965,41.4317050987106,57.814132706374075,57.109593104465375,55.78838886980417,69.89616080784987,45.644229635742064,0.7575056689342404
train tissue 13,64.60164111574143,68.2762715218682,75.26687172064409,50.26178010471203,66.18055555555556,66.38126463199995,65.02073124764416,66.51742884553882,67.60563380281688,0.8254062623860484
train tissue 14,56.58249877263993,64.73988439306355,60.180025717959715,44.827586206896555,58.18070818070817,60.29218687749964,55.88822355289417,56.56728444802579,68.42105263157895,0.7710798816568047
train tissue 15,62.29002858541091,58.69748218126607,71.56148796804025,56.61111560692641,62.227891974058025,62.37538100022292,57.690483849038785,72.66413694479445,56.77152220683554,0.7856625000000002
train tissue 16,39.26282051282051,61.53846153846153,56.25,0.0,47.22222222222223,34.047619047619044,57.14285714285714,44.99999999999999,0.0,0.721938775510204
train tissue 17,56.97156730103154,50.76923076923078,55.50458715596329,64.64088397790056,56.73400673400673,57.91476651636265,51.56250000000002,50.84033613445378,71.34146341463413,0.7191727367325702
train tissue 18,61.49620288946172,63.6904345392205,68.61635594734646,52.181818181818194,62.12737127371272,62.08159384532032,65.85154102155984,61.217982782442334,59.175257731958794,0.7685306811784574
train tissue 19,58.28879379803832,59.44798301486198,56.35359116022101,59.06480721903199,58.23529411764705,59.07137489126867,57.298772169167776,53.125,66.79035250463824,0.750943072702332
train tissue 20,40.70899295969253,45.951859956236326,35.6687898089172,40.50632911392405,41.46825396825397,48.08452056855395,36.332179930795846,38.35616438356164,69.56521739130434,0.6009070294784581
train mean,55.946743680464124,59.472788035560065,59.421816100124445,48.945626905707826,56.95053217728636,57.07352035833942,58.68599561572071,59.00020695093043,53.53435850836709,0.7459182506345075
