,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.45827900912646624
train tissue 1,0.0,49.999999999999964,0.0,0.6016949152542368
train tissue 2,0.0,50.000000000000014,0.0,0.5716363636363635
train tissue 3,0.0,50.0,0.0,0.3868471953578336
train tissue 4,0.0,49.999999999999986,0.0,0.45312500000000006
train tissue 5,0.0,49.999999999999986,0.0,0.5878787878787881
train tissue 6,0.0,50.0,0.0,0.5481132075471697
train tissue 7,0.0,49.999999999999986,0.0,0.5178687459389213
train tissue 8,0.0,50.0,0.0,0.5027870680044593
train tissue 9,0.0,49.999999999999986,0.0,0.5315139701104612
train tissue 10,0.0,50.000000000000014,0.0,0.4619834710743805
train tissue 11,0.0,50.0,0.0,0.42380085003035817
train tissue 12,0.0,49.999999999999986,0.0,0.6823308270676689
train tissue 13,0.0,50.00000000000002,0.0,0.4791133844842286
train tissue 14,0.0,50.000000000000014,0.0,0.3034883720930233
train tissue 15,0.0,50.000000000000014,0.0,0.39247311827957015
train tissue 16,0.0,49.999999999999986,0.0,0.5982142857142855
train tissue 17,0.0,50.000000000000014,0.0,0.5218579234972673
train tissue 18,0.0,50.0,0.0,0.44952100221075886
train mean,0.0,50.0,0.0,0.4985540788055916
train std,0.0,1.58043751534181e-14,0.0,0.0880538889243044
test tissue 0,0.0,50.0,0.0,0.40971428571428603
test tissue 1,0.0,50.000000000000014,0.0,0.5711475409836066
test tissue 2,0.0,50.000000000000014,0.0,0.543859649122807
test tissue 3,0.0,49.99999999999997,0.0,0.6060606060606062
test tissue 4,0.0,49.999999999999986,0.0,0.6182266009852215
test tissue 5,0.0,49.99999999999999,0.0,0.5500658761528325
test tissue 6,0.0,50.00000000000002,0.0,0.49529569892473163
test tissue 7,0.0,49.999999999999986,0.0,0.47097242380261234
test mean,0.0,50.0,0.0,0.533167835218338
test std,0.0,1.6280579355608324e-14,0.0,0.06608140168630969
