,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.4313022700119478
train tissue 1,0.0,50.0,0.0,0.6002506265664158
train tissue 2,0.0,50.000000000000014,0.0,0.5992727272727271
train tissue 3,0.0,50.00000000000002,0.0,0.6153846153846156
train tissue 4,0.0,49.999999999999986,0.0,0.510907811400422
train tissue 5,0.0,50.0,0.0,0.4444444444444444
train tissue 6,0.0,50.0,0.0,0.5009157509157511
train tissue 7,0.0,50.000000000000014,0.0,0.46041666666666703
train tissue 8,0.0,49.99999999999999,0.0,0.549242424242424
train tissue 9,0.0,50.0,0.0,0.4884012539184954
train tissue 10,0.0,50.000000000000014,0.0,0.613223140495868
train tissue 11,0.0,50.0,0.0,0.5034435261707987
train tissue 12,0.0,50.0,0.0,0.4223985890652555
train tissue 13,0.0,49.999999999999986,0.0,0.4787037037037035
train tissue 14,0.0,50.000000000000014,0.0,0.48472222222222217
train tissue 15,0.0,50.000000000000014,0.0,0.48999309868875107
train tissue 16,0.0,49.99999999999999,0.0,0.620958751393534
train tissue 17,0.0,49.99999999999997,0.0,0.49815270935960565
train tissue 18,0.0,50.00000000000002,0.0,0.4887566137566136
train mean,0.0,50.00000000000001,0.0,0.5158363655621191
train std,0.0,1.3735440048751868e-14,0.0,0.06278907894504795
test tissue 0,0.0,50.000000000000014,0.0,0.485507246376812
test tissue 1,0.0,50.000000000000014,0.0,0.522177419354839
test tissue 2,0.0,50.0,0.0,0.5924242424242427
test tissue 3,0.0,49.999999999999986,0.0,0.7777777777777777
test tissue 4,0.0,49.999999999999986,0.0,0.4254385964912279
test tissue 5,0.0,49.999999999999986,0.0,0.6001712328767118
test tissue 6,0.0,49.999999999999986,0.0,0.36538461538461564
test tissue 7,0.0,49.999999999999964,0.0,0.4145658263305321
test mean,0.0,49.99999999999999,0.0,0.5229308696270949
test std,0.0,1.5688358818848954e-14,0.0,0.12410277625410467
