,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5498,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5253
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5509,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5159
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5355
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5461,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5362
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.553,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5136
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5505,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5129
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5496,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5232
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098
test mean,16.66666666666667,50.00000000000002,0.0,0.0,33.333333333333336,11.111111111111118,33.33333333333334,0.0,0.0,0.5469011760416838,16.666666666666664,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333333,0.0,0.0,0.5375394908963698
test std,1.4083400528834245e-14,4.2121976096297846e-14,0.0,0.0,7.752656836003963e-15,1.255475694006699e-14,3.698594245471184e-14,0.0,0.0,0.04757697410957055,1.583849007513916e-14,4.6116905799021773e-14,0.0,0.0,6.646518689688359e-15,1.4362699144495597e-14,4.173493594972914e-14,0.0,0.0,0.03242625877532183
