,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,43.17,51.37,37.95,40.17,44.56,46.62,41.14,52.81,45.92,0.6448,32.79,44.06,38.29,16.02,35.93,36.81,37.82,33.34,39.26,0.5197
split 1,40.95,51.64,32.41,38.8,43.2,45.72,40.37,52.44,44.35,0.6382,24.89,40.65,17.39,16.64,28.96,27.55,30.32,27.45,24.89,0.4807
split 2,41.23,51.03,34.3,38.37,43.08,45.29,40.44,52.4,43.04,0.6439,30.01,39.29,10.29,40.43,34.13,34.75,34.26,36.21,33.79,0.511
split 3,40.79,51.34,27.94,43.08,43.37,45.96,40.72,52.48,44.68,0.644,28.51,39.94,10.8,34.8,32.35,33.89,32.53,37.73,31.39,0.498
split 4,41.76,49.72,31.91,43.66,43.41,45.46,40.91,51.98,43.48,0.6332,29.92,40.63,8.3,40.83,33.78,29.85,36.38,18.66,34.5,0.5443
split 5,38.66,50.86,26.43,38.7,41.85,45.54,38.88,53.63,44.1,0.6273,33.41,42.68,33.45,24.11,35.32,36.16,33.53,39.53,35.42,0.526
mean,41.09,50.99,31.82,40.46,43.24,45.76,40.41,52.62,44.26,0.6386,29.92,41.21,19.75,28.8,33.41,33.17,34.14,32.15,33.21,0.5133
std,1.34,0.62,3.83,2.14,0.79,0.44,0.73,0.51,0.92,0.0065,2.82,1.64,11.81,10.4,2.29,3.36,2.45,7.16,4.4,0.0203
