,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5999,0.0,50.0,0.0,0.5461
split 1,0.0,50.0,0.0,0.5923,0.0,50.0,0.0,0.5454
split 2,0.0,50.0,0.0,0.5956,0.0,50.0,0.0,0.4838
split 3,0.0,50.0,0.0,0.5862,0.0,50.0,0.0,0.5695
split 4,0.0,50.0,0.0,0.5985,0.0,50.0,0.0,0.5035
split 5,0.0,50.0,0.0,0.584,0.0,50.0,0.0,0.5247
mean,0.0,50.0,0.0,0.5928,0.0,50.0,0.0,0.5288
std,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0286
test mean,0.0,50.0,0.0,0.5806783635150431,0.0,50.0,0.0,0.5112173038594777
test std,0.0,1.4117052668876551e-14,0.0,0.06857615459316131,0.0,1.5888218580782548e-14,0.0,0.0452594097730696
