,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5414,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5779
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5539999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5113
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5539,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5281
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5602,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.516
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5467,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5723
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5526,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5388
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5515,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5407
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259
test mean,16.666666666666664,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5520982521862342,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.333333333333336,0.0,0.0,0.510944103200708
test std,1.6881539673852126e-14,4.9924626273396424e-14,0.0,0.0,6.5203873268320016e-15,1.4482885168320775e-14,4.3374055631991324e-14,0.0,0.0,0.048220698131252966,4.351167857633658e-15,1.2306961192854808e-14,0.0,0.0,5.617333549722722e-15,3.4967619351230766e-15,1.0048591735576161e-14,0.0,0.0,0.04137397876312388
