,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4931077694235587
train tissue 1,0.0,50.000000000000014,0.0,0.4003537735849059
train tissue 2,0.0,50.000000000000014,0.0,0.5669642857142859
train tissue 3,0.0,50.0,0.0,0.5600000000000002
train tissue 4,0.0,49.999999999999986,0.0,0.4603448275862064
train tissue 5,0.0,49.99999999999998,0.0,0.48351648351648346
train tissue 6,0.0,50.0,0.0,0.522281639928699
train tissue 7,0.0,50.000000000000014,0.0,0.4006944444444449
train tissue 8,0.0,49.99999999999999,0.0,0.42162162162162187
train tissue 9,0.0,50.000000000000014,0.0,0.3862068965517243
train tissue 10,0.0,50.000000000000014,0.0,0.5776859504132235
train tissue 11,0.0,50.000000000000014,0.0,0.5186880244088481
train tissue 12,0.0,49.999999999999986,0.0,0.413135593220339
train tissue 13,0.0,50.000000000000014,0.0,0.6341666666666667
train tissue 14,0.0,49.99999999999998,0.0,0.41028708133971264
train tissue 15,0.0,49.99999999999999,0.0,0.3684871311989956
train tissue 16,0.0,50.000000000000014,0.0,0.4915032679738564
train tissue 17,0.0,50.0,0.0,0.5186011904761904
train tissue 18,0.0,49.999999999999986,0.0,0.5636363636363633
train mean,0.0,50.0,0.0,0.48375173745821715
train std,0.0,1.3040774653664003e-14,0.0,0.07472110084681184
test tissue 0,0.0,49.99999999999997,0.0,0.4213333333333333
test tissue 1,0.0,50.000000000000014,0.0,0.5866114561766738
test tissue 2,0.0,50.0,0.0,0.525798525798526
test tissue 3,0.0,50.00000000000002,0.0,0.7206896551724138
test tissue 4,0.0,49.999999999999986,0.0,0.5344827586206896
test tissue 5,0.0,50.000000000000014,0.0,0.6879240162822251
test tissue 6,0.0,49.99999999999999,0.0,0.6610169491525423
test tissue 7,0.0,50.00000000000002,0.0,0.456521739130435
test mean,0.0,50.0,0.0,0.5742973042083548
test std,0.0,1.7222418539888655e-14,0.0,0.10199269271516645
