,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5186,0.0,50.0,0.0,0.4648
split 1,0.0,50.0,0.0,0.5036,0.0,50.0,0.0,0.5287
split 2,0.0,50.0,0.0,0.5115,0.0,50.0,0.0,0.4868
split 3,0.0,50.0,0.0,0.4973,0.0,50.0,0.0,0.5425
split 4,0.0,50.0,0.0,0.4937,0.0,50.0,0.0,0.5737
split 5,0.0,50.0,0.0,0.4899,0.0,50.0,0.0,0.5661
mean,0.0,50.0,0.0,0.5024,0.0,50.0,0.0,0.5271
std,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0396
test mean,0.0,50.0,0.0,0.5095948105316398,0.0,49.99999999999999,0.0,0.45064301586548966
test std,0.0,1.2089121657132305e-14,0.0,0.06923573990380366,0.0,1.879919374704706e-14,0.0,0.08518580013056086
