,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5146
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5188
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5445,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5093
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5381,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5208
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5375,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5354
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5317,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5732
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5287
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214
test mean,16.666666666666668,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333334,0.0,0.0,0.5372560954853985,16.666666666666668,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.5257584873285027
test std,1.7328167009932818e-14,5.272046663354476e-14,0.0,0.0,8.311895553924868e-15,1.5651264184359997e-14,4.6764179723937116e-14,0.0,0.0,0.04205516345853913,1.130466570252318e-14,3.389072849618009e-14,0.0,0.0,3.552713678800501e-15,1.0165666657133341e-14,3.045817500343561e-14,0.0,0.0,0.03447476486088078
