,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,29.82,44.09,34.63,10.75,34.15,33.25,34.66,33.91,31.18,0.5195,33.07,29.08,44.48,25.63,33.84,34.98,25.65,40.95,38.35,0.4813
split 1,37.63,38.2,32.55,42.15,37.89,37.88,35.74,37.2,40.69,0.5581,32.82,34.69,26.45,37.31,33.73,36.14,30.63,44.44,33.33,0.5272
split 2,39.53,30.38,41.46,46.74,40.25,40.05,38.08,37.64,44.42,0.5839,34.83,28.31,40.64,35.54,35.46,35.91,37.86,37.72,32.16,0.5066
split 3,37.87,41.74,29.02,42.86,38.78,39.18,36.12,39.65,41.76,0.5747,27.33,0.0,44.22,37.78,34.46,22.95,0.0,34.6,34.25,0.4964
split 4,38.09,31.24,37.1,45.93,38.67,38.32,36.9,36.27,41.8,0.5686,29.39,26.51,32.97,28.68,29.49,29.37,27.73,31.47,28.91,0.4519
split 5,38.56,34.6,36.98,44.11,38.82,38.63,37.46,37.56,40.86,0.5652,32.48,41.73,16.93,38.79,35.53,37.74,34.02,43.24,35.96,0.5197
mean,36.92,36.71,35.29,38.76,38.09,37.88,36.49,37.04,40.12,0.5617,31.65,26.72,34.28,33.95,33.75,32.85,25.98,38.74,33.82,0.4972
std,3.23,5.11,3.9,12.63,1.89,2.18,1.13,1.73,4.18,0.0205,2.51,12.98,10.06,4.98,2.03,5.14,12.29,4.63,2.95,0.0252
