dividingCellArea,neighbourCellArea,sharedWall,distance,dividingCellPerimeter,neighbourCellPerimeter
-0.20394229197121996,0.2031009320444128,-0.8127875171379009,1.823850020453904,-1.0695258091086544,-1.0460509787104393
-0.20394229197121996,-1.051124939770971,-0.6977416734815617,0.4382103566691143,-1.0695258091086544,-1.0758433578150048
-0.20394229197121996,0.0294801405958907,-0.22283509269077773,0.14548905061807713,-1.0695258091086544,-1.03839565380141
-0.20394229197121996,-0.9488435590741079,-0.5263296570690189,-0.294159970143705,-1.0695258091086544,-1.0860342043499545
-0.20394229197121996,0.18777695377052395,1.8134175927701843,-1.71345802817989,-1.0695258091086544,-1.0569244656831367
-0.20394229197121996,0.2662197282040152,-0.7478847961741998,1.6142608713903233,-1.0695258091086544,-1.0559492650577826
-0.20394229197121996,-0.3948282340346872,0.3285157054221991,-0.9901387684620706,-1.0695258091086544,-1.0516583823062249
1.314384568739915,-0.5300155941715667,0.0002225204899005404,-0.16821679340162815,-1.0624275814184738,-1.0711136347820378
1.314384568739915,0.3286916948892796,1.1546320999507926,-0.4922303749532595,-1.0624275814184738,-1.0490741006490367
1.314384568739915,1.2975952053057207,1.6762661443767697,-0.6256955154326787,-1.0624275814184738,-1.0315204893926642
1.314384568739915,-0.5248174373050595,-0.08052116416944252,0.37955555010632913,-1.0624275814184738,-1.0281560472351927
1.314384568739915,-0.3948282340346872,-0.5121731279770488,0.8217035665995062,-1.0624275814184738,-1.0516583823062249
1.314384568739915,-0.36179288869980253,-1.4493374334143774,1.0267641846842033,-1.0624275814184738,-1.0583872666211678
1.314384568739915,0.8491542110143445,-0.6716173405079476,1.7615885543777388,-1.0624275814184738,-1.0538525837132715
0.45360230567456006,-0.22279511493227033,-1.0497313180544043,0.9486181441675334,-1.0229141139431366,-1.0744293169082415
0.45360230567456006,-1.285500659663784,-1.0045739138337455,0.1500988460961617,-1.0229141139431366,-1.0752094774085248
0.45360230567456006,1.8739908301572754,-0.4093914239196662,2.2133411537325327,-1.0229141139431366,-1.0239139245149027
0.45360230567456006,0.7636551150426071,0.34396675370032515,-0.49452152144564326,-1.0229141139431366,-1.0766722783465559
0.45360230567456006,0.8491542110143445,-0.37263539722843225,1.4822283810802888,-1.0229141139431366,-1.0538525837132715
0.45360230567456006,-0.26590923953094797,-0.9259253746845253,0.7802948696912024,-1.0229141139431366,-1.037420453176056
0.45360230567456006,0.3976319563179344,1.9103713610537525,-1.5653926143453163,-1.0229141139431366,-1.081402001379523
2.536939060838039,0.8796728016672551,1.4119710766395324,0.3357397572554128,-1.077807074747198,-1.0354700519253481
2.536939060838039,0.06680808153320744,0.25949547764952297,0.06760332695175146,-1.077807074747198,-1.0125040771982605
2.536939060838039,-0.7670727162489128,-0.5779700549649213,0.9195359569768042,-1.077807074747198,-1.0526823429628467
2.536939060838039,0.7079336959622649,2.0318534085352327,-0.9434248694468168,-1.077807074747198,-1.0680905128434404
2.536939060838039,0.8479546363528423,0.4365950602855748,1.510872220316585,-1.077807074747198,-0.9953405461920296
2.536939060838039,-0.8743170430943419,0.3951756452008419,-0.7031376666182526,-1.077807074747198,-1.0823284419736092
-0.21351435261483326,-1.081761135782852,-0.43261478618695626,-0.09355203317956624,-1.0552347106924245,-1.059167427121451
-0.21351435261483326,0.5992781048091863,-0.34903251728809226,0.4726538902942179,-1.0552347106924245,-1.0491716207115722
-0.21351435261483326,0.35694050211405365,-1.6243314727958396,1.3566491690849758,-1.0552347106924245,-1.035811372144222
-0.21351435261483326,-0.027299726715188294,-0.14982213104273104,-0.192162776010581,-1.0552347106924245,-1.0162585996058737
-0.21351435261483326,-0.5588171465835041,0.47041892303708377,-0.7585869485181632,-1.0552347106924245,-1.0678954727183696
-0.21351435261483326,-0.25441919595950596,0.2298411104293248,-0.512121145586513,-1.0552347106924245,-1.092324248383488
-0.21351435261483326,-0.4227477462543436,0.44593743368927324,-0.2610535664304701,-1.0552347106924245,-1.1048068163880196
-0.9010236618406208,0.2031009320444128,-1.8609664607016698,2.152708351944937,-1.0814508316281572,-1.0460509787104393
-0.9010236618406208,0.12939765357744226,-0.7444691371167542,-0.21187884672020116,-1.0814508316281572,-1.0758433578150048
-0.9010236618406208,0.6805198867861825,-0.12977008083790934,0.6863923561024302,-1.0814508316281572,-1.0672615923118893
-0.9010236618406208,-0.7894177344533555,1.7454371394442192,-2.133402425068881,-1.0814508316281572,-1.0713086749071086
-0.9010236618406208,1.0450729785237212,-0.5782819872989344,0.21473656744514769,-1.0814508316281572,-1.0420526561464878
0.46054814878027084,-0.2691669079744382,-0.81613559085631,0.30441798294419664,-1.0706615255390832,-1.0466848591169193
0.46054814878027084,-0.3321210566314819,0.6898685188876748,-0.7356795543889699,-1.0706615255390832,-1.075794597783737
0.46054814878027084,0.8091566284283916,-0.11658054198137996,0.5679227816706106,-1.0706615255390832,-1.0476600597422734
-0.7760702405153671,-1.0846542276135325,0.28201179329304976,-1.278060240218576,-1.0907258491433263,-1.0309841290487194
-0.7760702405153671,-0.9138442042444116,1.6560789234938755,-1.94148642615765,-1.0907258491433263,-1.0523410227439727
-0.7760702405153671,-0.6638034505366951,0.5005931774806371,-1.4374400369774927,-1.0907258491433263,-1.0718450352510533
-0.7760702405153671,-0.8981674098936104,-0.2974908979646277,-0.4219746234588631,-1.0907258491433263,-1.0616541887161037
-0.7760702405153671,-0.07843453679567179,-0.8472716366630711,1.3737766152948199,-1.0907258491433263,-0.9875389411891974
-0.7760702405153671,-0.7866304874457489,-0.6782718969668983,-0.14046737232503761,-1.0907258491433263,-1.008505754634309
1.0682233150369076,-0.26739106705397936,1.498698663239698,-0.7625842031888227,-1.0905838845895226,-1.05473026427609
1.0682233150369076,-0.051726359773413895,1.7193959884263414,-0.7771147813504995,-1.0905838845895226,-1.029423808048153
1.0682233150369076,-1.2801143342229235,0.3471536623794938,-0.5744566411419594,-1.0905838845895226,-1.0648723507797722
0.10167480468005005,-0.8461858412285379,-0.8173469280867287,0.22991410661130843,-1.0461963007669282,-1.0304477687047748
0.10167480468005005,-0.2691669079744382,0.30218861643147715,-0.2478554582225132,-1.0461963007669282,-1.0466848591169193
0.10167480468005005,1.5990530219554502,0.11534114835750926,0.25890442071191166,-1.0461963007669282,-1.0476112997110056
0.10167480468005005,0.6811079135810365,-0.816104397622909,2.1179940587121107,-1.0461963007669282,-1.0549740644324286
0.10167480468005005,-0.26590923953094797,-1.712977443250186,1.9221876033863818,-1.0461963007669282,-1.037420453176056
0.10167480468005005,0.8091566284283916,-0.23334201347479222,0.20690989278209745,-1.0461963007669282,-1.0476600597422734
0.10167480468005005,0.3976319563179344,2.1685421572998607,-1.6678899375559963,-1.0461963007669282,-1.081402001379523
0.7584588038039229,-0.5300155941715667,-0.4935715631253888,-0.05648616119530333,-1.0765767152809,-1.0711136347820378
0.7584588038039229,1.1329124211389758,0.41590874766825897,0.320567106226247,-1.0765767152809,-1.0598988275904664
0.7584588038039229,1.7531748448866218,1.6762661443767697,-0.6256955154326787,-1.0765767152809,-1.0169412400436215
0.7584588038039229,0.6811079135810365,-0.01290463189982577,0.1799419622220563,-1.0765767152809,-1.0549740644324286
0.7584588038039229,0.8491542110143445,0.3751859814628228,0.10351088757480123,-1.0765767152809,-1.0538525837132715
0.7584588038039229,-0.26590923953094797,-0.04603704464427218,0.26358909352220833,-1.0765767152809,-1.037420453176056
-0.3397306545047617,1.0477661412441515,1.9103713610537525,-1.5653926143453163,-1.1249866281279302,-0.9762266139350907
-0.3397306545047617,-0.8461858412285379,-0.14977534119262897,-0.48982613422533333,-1.1249866281279302,-1.0304477687047748
-0.3397306545047617,0.759362519440175,2.1685421572998607,-1.6678899375559963,-1.1249866281279302,-1.0002165493187998
-0.3397306545047617,-1.285500659663784,-0.8178616164378506,0.14452405303618254,-1.1249866281279302,-1.0752094774085248
-0.3397306545047617,-0.26590923953094797,-0.5461321614066301,0.9357840087953616,-1.1249866281279302,-1.037420453176056
1.7211756197202348,0.3313495760020182,-0.8309107857440735,1.402502837587725,-1.069857059734196,-1.0469286592732578
1.7211756197202348,-0.7885827364046634,-1.1981955124280352,1.0279652971657183,-1.069857059734196,-1.0881308856944656
1.7211756197202348,0.7823543671189566,2.4045449623420914,-0.9856194112754962,-1.069857059734196,-1.0442468575535342
0.6032105998419847,1.1469309799282894,0.009939212694415039,0.7174558154804754,-1.0647463357972662,-1.0187941212317941
0.6032105998419847,0.7454145238662436,2.090855409513848,-1.1898169400992669,-1.0647463357972662,-1.016356119668409
0.6032105998419847,-0.6638034505366951,-0.9470171993360579,0.2266092278395513,-1.0647463357972662,-1.0718450352510533
0.6032105998419847,-0.7638268083413201,0.726374999711698,-1.054871972033352,-1.0647463357972662,-1.089544926601229
0.6032105998419847,-1.1361418537709278,-1.5991325390797984,1.1739842733174781,-1.0647463357972662,-1.0731615560952814
