,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,26.3,50.19,25.67,3.03,36.69,47.91,34.58,52.03,57.12,0.5877,18.16,49.45,5.04,0.0,33.04,20.73,33.26,28.95,0.0,0.5315
split 1,18.26,49.88,2.37,2.54,33.71,48.05,33.38,57.37,53.41,0.5809,21.16,50.72,9.36,3.4,35.08,48.61,34.16,59.17,52.5,0.5229
split 2,19.48,50.45,5.0,2.98,34.43,50.96,33.83,60.91,58.14,0.5714,18.35,49.57,5.48,0.0,33.6,30.4,33.19,58.01,0.0,0.5705
split 3,17.9,50.27,3.43,0.0,33.92,38.77,33.57,82.75,0.0,0.5833,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5228
split 4,23.19,50.32,16.57,2.69,35.52,48.97,34.18,52.45,60.3,0.5824,19.38,49.09,9.04,0.0,33.43,25.09,33.07,42.2,0.0,0.5404
split 5,18.19,50.08,1.8,2.69,33.86,53.97,33.49,59.27,69.14,0.5847,18.66,49.74,6.25,0.0,33.7,35.98,33.34,74.59,0.0,0.5062
mean,20.55,50.2,9.14,2.32,34.69,48.11,33.84,60.8,49.68,0.5817,18.73,49.76,5.86,0.57,33.7,28.65,33.39,43.82,8.75,0.5324
std,3.14,0.18,8.92,1.05,1.08,4.66,0.42,10.35,22.73,0.0051,1.36,0.51,3.1,1.27,0.65,11.82,0.36,24.25,19.57,0.0199
test mean,19.220811235577983,50.16314595306286,5.1126007492293395,2.3866870044417436,34.29820410725582,22.769204433966976,33.79215192017058,16.315165742410322,18.20029563932003,0.5725882538710773,19.569935455590038,50.19883679847569,6.51096956829441,1.9999999999999993,34.733312430323295,17.563345290155873,34.437639038454286,5.752396832013338,12.5,0.5310372014907229
test std,4.228284499360572,0.9951197998834646,11.143315168732391,4.580632307927591,1.9396301223497519,16.037035644398156,1.3664881772545456,32.55174623966649,35.477227079906534,0.03998480801006779,7.822589491395097,1.0725279749613545,17.22640627161659,5.29150262212918,4.209536099001431,17.141164279155262,3.147197064644057,15.219411460063085,33.071891388307385,0.04680676287596045
