,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,32.41087950187326,44.04404404404405,14.544526664965554,38.64406779661017,36.20414673046252,37.131057548564144,33.81147540983605,36.35204081632654,41.229656419529846,0.5919008875739645
train tissue 1,47.440197203072415,50.39924847346173,38.51530569688881,53.406037438866704,48.627141730590004,52.29652252795614,42.6746209296545,63.78605370759198,50.42889294662194,0.6568707482993197
train tissue 2,34.657358380259495,48.97447941130418,19.740571002898736,35.257024726575565,37.607480326922484,36.487564694768146,39.60496328184346,34.113169530419206,35.74456127204178,0.6114128943758574
train tissue 3,39.876919720378275,59.4637642686488,25.916230366492147,34.25076452599387,46.11832611832611,51.431821053673595,42.87901990811639,53.08310991957105,58.33333333333333,0.629742182139006
train tissue 4,31.30051604767665,48.493245583650804,21.475613248067194,23.932689311311943,36.467592592592595,39.008391961348856,35.22898842476091,34.330180042722006,47.46600741656366,0.5342814198173198
train tissue 5,42.129760071639964,48.068669527896986,18.320610687022903,60.0,43.650793650793645,46.0386025036889,37.58389261744966,25.531914893617024,75.0,0.7270233196159122
train tissue 6,38.72821939640641,50.309298757856205,33.17832400113885,32.697035430224155,40.7950823349935,43.78129009024597,39.7793081859446,56.241956241956245,35.32260584283706,0.5952312553863832
train tissue 7,31.36513700355157,49.0327674694039,8.958130477117816,36.10451306413301,37.032799389778795,35.00947057991817,37.43218806509948,30.065359477124183,37.53086419753085,0.625078125
train tissue 8,19.423271828619814,25.15723270440251,0.0,33.112582781456936,23.07692307692307,16.782121062180433,21.276595744680847,0.0,29.06976744186045,0.5650364203954215
train tissue 9,29.05579229220751,41.62420254383507,13.018209996125515,32.524964336661945,32.090643274853804,30.261937912950568,33.79813644360465,25.232802643436465,31.75487465181059,0.5542127821180556
train tissue 10,37.82110588058605,44.337447982862074,35.76475021195089,33.36111944694519,38.72148995283324,39.67038785097544,36.394053316168716,43.51646672270192,39.10064351405568,0.5996086352733241
train tissue 11,44.75863338331835,52.78462296697878,41.376416281997486,40.11486090097878,46.63704562284685,52.665674164927346,39.99850612488795,62.386839287452524,55.61167708244157,0.6406297969387308
train tissue 12,37.7120079585435,50.307434320849644,36.71668137687555,26.11190817790532,41.011396011396016,45.34563976554765,37.37541528239204,58.923512747875364,39.73799126637555,0.5900226757369614
train tissue 13,39.646988398698255,48.96392939370684,31.434184675834963,38.54285112655296,41.97060123784262,54.40589589315392,38.02145411203814,86.02150537634408,39.17472819107953,0.6288149028933809
train tissue 14,40.80063247806935,53.32086061739943,32.050874403815584,37.030162412993036,42.66917293233084,48.81729796847858,42.537313432835816,32.537120723047124,71.37745974955277,0.6336908284023669
train tissue 15,41.942798737403166,52.81102423898517,40.01845205279088,32.99891992043346,44.32603673460052,47.73839401125672,40.37560219421968,58.142348056363815,44.69723178318667,0.6186375000000001
train tissue 16,51.17914002512908,54.214123006833724,45.040214477211805,54.283082591341724,51.84407096171802,53.73098072771188,50.638297872340424,62.22222222222222,48.33242208857299,0.6962799167533819
train tissue 17,50.8814731685114,55.55838987806738,42.82238442822383,54.26364519924298,52.016317016317025,56.05337784169334,49.40568006532977,70.39999999999999,48.354453459750246,0.6983252017264027
train tissue 18,49.11270770894371,54.273288485658,45.713328868050894,47.351505773122256,49.98204409969116,53.795406106525355,43.62627003247096,64.86101211689237,52.898936170212764,0.68505658436214
train mean,38.960186272888855,49.05989861451817,28.663410995656275,39.1572492084921,41.623637041884884,44.23430706660868,39.07588323387758,47.24987444871917,46.377163517229334,0.6253608461477858
train std,7.894461979711096,6.9986314926456314,12.980999021646593,9.765737219749917,6.984353978583667,9.849332587807712,6.100547341486008,20.024728291006372,12.020741601262726,0.049606015708042385
test tissue 0,27.42225123604369,46.48074369189912,6.537691794529689,29.248318221702252,34.3265306122449,34.16156156806051,33.00188582204702,17.88321167883212,51.59958720330239,0.49947185755243706
test tissue 1,21.682574240603884,34.7724073205068,4.705030763662689,25.570284637642153,26.090868196131357,24.77963649840106,26.65467625899281,22.184300341296932,25.499932894913442,0.40859463708620836
test tissue 2,31.430300250952754,38.522763451130196,20.335066435586356,35.43307086614171,33.358585858585855,35.76529599923038,33.22350356946732,42.82238442822385,31.24999999999999,0.44373268698060936
test tissue 3,40.77912721184311,38.68225292242295,33.09159280150416,50.56353591160222,41.425241425241424,40.81755830808057,41.316685584563004,35.793143521208606,45.34284581847009,0.5483132028321533
test tissue 4,31.437698171856027,41.64106836049358,17.64283516258077,35.02919099249374,34.04854189737912,34.20252091018413,33.372277392973395,34.05940594059407,35.17587939698491,0.5289723856948845
test tissue 5,28.944426251709135,33.37879358745085,28.35965003490739,25.094835132769173,29.286402681751518,29.817359664908434,28.881562634880098,34.654759311696814,25.915757048148386,0.49224852071005915
test tissue 6,32.99116865077692,52.733958012098206,11.26981021326551,34.96973772696705,36.244658119658126,32.874851209193594,47.4290590996373,21.068032187271395,30.127462340672075,0.5399502037120868
test tissue 7,29.04715401800372,43.72900263318326,22.694169055114426,20.718290365713475,32.16750468303263,31.049681047711587,33.68168648216603,31.12514499291148,28.34221166805726,0.5197681331747919
test mean,30.466837503973654,41.24262374739811,18.079480782643873,32.078407981878975,33.36854168425312,32.93355815072128,34.69516710559087,29.948797800254408,34.15670954631857,0.49763145346790383
test std,5.066463528727678,5.952795204747742,9.46096903486364,8.647313637932903,4.2666377098172195,4.373843095053925,6.247541291520879,8.101283559091902,8.88656002002984,0.045684786464781114
