degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,betweenness centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,current flow betweenness centrality topologyArea,communicability betweenness centrality topologyArea,load centrality topologyArea,harmonic centrality topologyArea,size on 2 neighborhood topologyArea,estrada index on 2 neighborhood topologyArea,abs graph density on 2 neighborhood topologyArea,rel graph density on 2 neighborhood topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea
-0.3736497286059999,0.24539569434416802,-0.2045486395507663,0.05144622876638483,-0.437189894720464,-0.12019024541792149,-0.049186596900367925,-0.051666329123802715,0.046850859287666316,-0.08229053043827324,-0.7967615895447758,0.7354107765324076,0.6060207453089349,-1.151580558810121,-0.8702223791782302,1.1219431680077858,-1.4385324265577573,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-1.102717689044723,1.1817262318764425,-0.4271051728107006,-0.6198780353396427,-0.2420242848882019,-0.5717770152050529,-0.8399745360014115,-0.857811046745931,-0.6869770485505945,-0.6429911639154874,-0.49983041264652,-0.9052085348338523,-0.8626298683721523,0.8751003674563871,-0.9537037282320362,-0.9615982030302422,0.39230212621723604,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-0.3736497286059999,0.24539569434416802,-0.052942537800693114,0.26807726872141646,-0.040924912159721105,-0.1425687464534455,-0.10141368682762196,-0.07098398884373129,0.14148864783747814,0.2288398928870631,0.07160675344167479,0.4371163562839967,0.3588697276090623,-0.7966353505249103,-0.735062099757777,0.7850280872873349,-0.8145462207498151,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-1.102717689044723,1.1817262318764425,-0.42234787113368444,-0.7838621030959355,-0.19832137997678925,-0.5668287455597045,-0.9056216996103854,-0.9435426945785699,-0.8089158976937961,-0.8734931980480385,-1.0606743429340248,-1.2035029550822633,-1.1363204512055787,1.4934438298536983,-0.7815234458085591,-1.4121395462681772,1.2749579864350278,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-0.3736497286059999,0.24539569434416802,-0.268996605719881,0.09610726779247498,-0.45781394799231934,-0.11234502689774649,-0.10938900255352717,-0.1471022750952553,-0.06199822122104108,0.08633515231056316,-0.5289482300268056,0.4371163562839967,0.32946169493721816,-0.7966353505249103,-0.735062099757777,0.8203239528866201,-1.0159951659279256,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-0.3736497286059999,0.24539569434416802,-0.060847991589153876,-0.10197305631008133,-0.15104606833387707,-0.13931778586109317,-0.17342226304384767,-0.17137833895541463,-0.08843587161729714,-0.14744758755707185,-0.22408322570198003,0.1388219360355858,0.0858370790259703,-0.401453438466479,-0.5863857923952854,0.3596200229591084,-0.8061958932633613,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-0.3736497286059999,0.24539569434416802,0.04474591450211617,-0.011034233318430607,0.24113273717906078,-0.1431976698341055,-0.2500177986769099,-0.26929642752966554,-0.13452973577435723,-0.03156000742893734,0.22591084284579319,-0.1594724842128251,-0.16006617584968627,0.04115030303896349,-0.42205934741568857,-0.04783049571334595,-0.6072766041990166,0.5317135982129102,-0.5981897560853159,-0.8369934646905235,-0.0909386898243142,-0.7078892332640446,-0.7548202506048177,-0.7824594158844472,-0.2070258498432239,-0.17717596745881375,-0.00903634781568916,1.0155534881201371,-0.07994721185763941,-0.10257222642696812,0.24307218356095936,0.6632461558784676,-0.11463223564494504,0.8163418477853286
-1.102717689044723,1.1817262318764425,-0.7187021273779606,-1.2331686512664963,-1.1281196784083916,-0.5424062182059259,-0.8817010940262808,-1.0181528236001278,-1.208444369883915,-1.2202271884349976,-1.8943920521791344,-1.2035029550822633,-1.1370738438304195,1.2860895559971546,-0.7678583440289218,-1.3207309036248267,1.1729211525387655,0.5317135982129102,-0.5981897560853159,-0.7726519586134328,0.5491572220745059,-0.1704148980442621,-0.7737519451697934,-0.7562734052556677,0.011711950706430321,0.420903373582717,0.5267992532667444,1.297793844570034,0.26558118159762156,0.17207111710390693,-0.2275324598374577,0.4506265409478083,0.46568334742022716,0.3003795439665864
-0.3736497286059999,0.24539569434416802,-0.07892006799699537,-0.5730857538555678,-0.05423867989006811,-0.12835156367171677,-0.21890889504862632,-0.27086084251041587,-0.42550228250237343,-0.5892415708678502,-0.3813046448563367,-0.1594724842128251,-0.1572585754121387,0.009535750074288703,-0.4005404081921711,-0.10851461551562183,-0.42548587598809734,0.5317135982129102,-0.5981897560853159,-0.7726519586134328,0.5491572220745059,-0.1704148980442621,-0.7737519451697934,-0.7562734052556677,0.011711950706430321,0.420903373582717,0.5267992532667444,1.297793844570034,0.26558118159762156,0.17207111710390693,-0.2275324598374577,0.4506265409478083,0.46568334742022716,0.3003795439665864
-0.3736497286059999,0.24539569434416802,-0.26847444746421045,-0.49094291429681025,-0.6648032896228968,-0.11389787141290847,-0.2784574876530508,-0.3931392666587291,-0.5253698115612528,-0.5065583011080227,-0.8904272313786417,-0.45776690446123597,-0.433547359558356,0.4521394915797312,-0.23621396321257412,-0.42927353447053085,0.16168788771521195,0.5317135982129102,-0.5981897560853159,-0.7726519586134328,0.5491572220745059,-0.1704148980442621,-0.7737519451697934,-0.7562734052556677,0.011711950706430321,0.420903373582717,0.5267992532667444,1.297793844570034,0.26558118159762156,0.17207111710390693,-0.2275324598374577,0.4506265409478083,0.46568334742022716,0.3003795439665864
