,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5416,0.0,50.0,0.0,0.5091
split 1,0.0,50.0,0.0,0.5426,0.0,50.0,0.0,0.5358
split 2,0.0,50.0,0.0,0.5354,0.0,50.0,0.0,0.5139
split 3,0.0,50.0,0.0,0.5545,0.0,50.0,0.0,0.4711
split 4,0.0,50.0,0.0,0.5357,0.0,50.0,0.0,0.5127
split 5,0.0,50.0,0.0,0.5398,0.0,50.0,0.0,0.5403
mean,0.0,50.0,0.0,0.5416,0.0,50.0,0.0,0.5138
std,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0225
test mean,0.0,50.0,0.0,0.5240184259593128,0.0,50.0,0.0,0.45562169015150966
test std,0.0,1.4761154623573517e-14,0.0,0.06147085245777605,0.0,2.1018137570293107e-14,0.0,0.07477367944567839
