,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.3879781420765023
train tissue 1,0.0,50.0,0.0,0.4567669172932329
train tissue 2,0.0,50.0,0.0,0.5284090909090905
train tissue 3,0.0,50.0,0.0,0.5667311411992262
train tissue 4,0.0,50.00000000000002,0.0,0.48754716981132074
train tissue 5,0.0,50.00000000000002,0.0,0.49493243243243257
train tissue 6,0.0,50.000000000000014,0.0,0.4230019493177388
train tissue 7,0.0,50.000000000000014,0.0,0.3854166666666671
train tissue 8,0.0,49.999999999999986,0.0,0.49136577708006246
train tissue 9,0.0,50.00000000000002,0.0,0.5875000000000004
train tissue 10,0.0,50.00000000000002,0.0,0.4155555555555559
train tissue 11,0.0,50.000000000000014,0.0,0.45471464019851127
train tissue 12,0.0,49.999999999999986,0.0,0.4708994708994706
train tissue 13,0.0,50.0,0.0,0.5805555555555555
train tissue 14,0.0,50.00000000000002,0.0,0.48081841432225075
train tissue 15,0.0,50.000000000000014,0.0,0.45128205128205134
train tissue 16,0.0,50.0,0.0,0.6279069767441859
train tissue 17,0.0,49.999999999999964,0.0,0.5097783572359837
train tissue 18,0.0,50.0,0.0,0.6388888888888888
train mean,0.0,50.00000000000001,0.0,0.49684469460361724
train std,0.0,1.572008455159306e-14,0.0,0.07307657133554571
test tissue 0,0.0,50.000000000000014,0.0,0.5559701492537311
test tissue 1,0.0,50.0,0.0,0.5525568181818183
test tissue 2,0.0,49.99999999999999,0.0,0.5250836120401335
test tissue 3,0.0,50.0,0.0,0.3705357142857143
test tissue 4,0.0,49.999999999999986,0.0,0.6046365914786965
test tissue 5,0.0,49.999999999999986,0.0,0.4892473118279572
test tissue 6,0.0,50.0,0.0,0.5034526051475203
test tissue 7,0.0,50.000000000000014,0.0,0.5954415954415956
test mean,0.0,50.0,0.0,0.5246155497071459
test std,0.0,1.03578512786223e-14,0.0,0.06948301817372242
