,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4892307692307692
train tissue 1,0.0,50.0,0.0,0.3485273492286117
train tissue 2,0.0,50.000000000000014,0.0,0.43977591036414554
train tissue 3,0.0,50.000000000000014,0.0,0.4811507936507936
train tissue 4,0.0,50.0,0.0,0.5810344827586202
train tissue 5,0.0,49.99999999999999,0.0,0.6719298245614034
train tissue 6,0.0,50.0,0.0,0.46686159844054576
train tissue 7,0.0,50.000000000000014,0.0,0.42124019957234493
train tissue 8,0.0,50.000000000000014,0.0,0.5644599303135893
train tissue 9,0.0,50.00000000000002,0.0,0.3839522546419101
train tissue 10,0.0,50.00000000000002,0.0,0.4653092006033184
train tissue 11,0.0,50.000000000000014,0.0,0.5195451314854298
train tissue 12,0.0,50.0,0.0,0.5626072041166382
train tissue 13,0.0,50.00000000000002,0.0,0.47399829497016205
train tissue 14,0.0,49.99999999999998,0.0,0.585185185185185
train tissue 15,0.0,50.000000000000014,0.0,0.496672716273442
train tissue 16,0.0,49.999999999999986,0.0,0.37613636363636327
train tissue 17,0.0,50.0,0.0,0.6080000000000001
train tissue 18,0.0,50.0,0.0,0.719298245614035
train mean,0.0,50.0,0.0,0.5081534449814372
train std,0.0,1.3540601241132825e-14,0.0,0.09607444337403612
test tissue 0,0.0,50.000000000000036,0.0,0.3635897435897439
test tissue 1,0.0,49.99999999999998,0.0,0.4894225271583761
test tissue 2,0.0,50.000000000000014,0.0,0.396358543417367
test tissue 3,0.0,50.0,0.0,0.2053571428571429
test tissue 4,0.0,49.999999999999964,0.0,0.40026075619295903
test tissue 5,0.0,49.99999999999999,0.0,0.31557377049180324
test tissue 6,0.0,50.0,0.0,0.4952956989247316
test tissue 7,0.0,50.000000000000014,0.0,0.47272727272727266
test mean,0.0,50.0,0.0,0.3923231819199245
test std,0.0,2.07157025572446e-14,0.0,0.09236348815009064
