,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5596,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5081
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5513,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5248
split 2,27.08,49.0,0.0,32.24,36.07,24.72,35.17,0.0,38.98,0.554,25.44,39.65,0.0,36.68,31.87,21.24,31.95,0.0,31.78,0.525
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5575,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5266
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5558,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5221
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5598,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4899
mean,18.4,49.83,0.0,5.37,33.79,13.38,33.64,0.0,6.5,0.5563,18.13,48.28,0.0,6.11,33.09,12.8,33.1,0.0,5.3,0.5161
std,3.88,0.37,0.0,12.01,1.02,5.07,0.69,0.0,14.53,0.003,3.27,3.86,0.0,13.67,0.54,3.78,0.52,0.0,11.84,0.0133
