,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.587,0.0,50.0,0.0,0.4745
split 1,0.0,50.0,0.0,0.5851,0.0,50.0,0.0,0.4866
split 2,0.0,50.0,0.0,0.5914,0.0,50.0,0.0,0.4873
split 3,0.0,50.0,0.0,0.5955,0.0,50.0,0.0,0.5157
split 4,0.0,50.0,0.0,0.6009,0.0,50.0,0.0,0.4697
split 5,0.0,50.0,0.0,0.5861,0.0,50.0,0.0,0.5214
mean,0.0,50.0,0.0,0.591,0.0,50.0,0.0,0.4925
std,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0195
test mean,0.0,50.0,0.0,0.5807648426829239,0.0,50.0,0.0,0.4864392648926123
test std,0.0,1.3142260811914743e-14,0.0,0.0688513847586098,0.0,9.39959687352353e-15,0.0,0.055808740456671974
