,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5932,0.0,50.0,0.0,0.5161
split 1,0.0,50.0,0.0,0.589,0.0,50.0,0.0,0.4904
split 2,0.0,50.0,0.0,0.6109,0.0,50.0,0.0,0.4405
split 3,0.0,50.0,0.0,0.6025,0.0,50.0,0.0,0.4522
split 4,0.0,50.0,0.0,0.5707,0.0,50.0,0.0,0.5981
split 5,0.0,50.0,0.0,0.5759,0.0,50.0,0.0,0.449
mean,0.0,50.0,0.0,0.5904,0.0,50.0,0.0,0.4911
std,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0547
test mean,0.0,50.0,0.0,0.5751679331450201,0.0,50.00000000000001,0.0,0.5516254211259488
test std,0.0,1.9561161980496004e-14,0.0,0.07078825375429391,0.0,1.464821375527116e-14,0.0,0.07374997994983935
