,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6179,0.0,50.0,0.0,0.5768
split 1,0.0,50.0,0.0,0.6239,0.0,50.0,0.0,0.567
split 2,0.0,50.0,0.0,0.6216,0.0,50.0,0.0,0.5625
split 3,0.0,50.0,0.0,0.6215,0.0,50.0,0.0,0.5172
split 4,0.0,50.0,0.0,0.6281,0.0,50.0,0.0,0.4533
split 5,0.0,50.0,0.0,0.6228,0.0,50.0,0.0,0.4915
mean,0.0,50.0,0.0,0.6226,0.0,50.0,0.0,0.528
std,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0449
test mean,0.0,49.99999999999999,0.0,0.6276665144376402,0.0,50.00000000000001,0.0,0.45498745884434544
test std,0.0,1.6623791107849736e-14,0.0,0.07592855735457249,0.0,2.1167734743366723e-14,0.0,0.09084772848998414
