,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6179,0.0,50.0,0.0,0.5768
split 1,0.0,50.0,0.0,0.6239,0.0,50.0,0.0,0.567
split 2,0.0,50.0,0.0,0.6216,0.0,50.0,0.0,0.5625
split 3,0.0,50.0,0.0,0.6215,0.0,50.0,0.0,0.5172
split 4,0.0,50.0,0.0,0.6281,0.0,50.0,0.0,0.4533
split 5,0.0,50.0,0.0,0.6228,0.0,50.0,0.0,0.4915
mean,0.0,50.0,0.0,0.6226,0.0,50.0,0.0,0.528
std,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0449
