,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5157,0.0,50.0,0.0,0.5
split 1,0.0,50.0,0.0,0.494,0.0,50.0,0.0,0.5891
split 2,0.0,50.0,0.0,0.477,0.0,50.0,0.0,0.5629
split 3,0.0,50.0,0.0,0.4996,0.0,50.0,0.0,0.5314
split 4,0.0,50.0,0.0,0.5106,0.0,50.0,0.0,0.4698
split 5,0.0,50.0,0.0,0.504,0.0,50.0,0.0,0.5386
mean,0.0,50.0,0.0,0.5001,0.0,50.0,0.0,0.532
std,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0391
