,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.461,0.0,50.0,0.0,0.5215
split 1,0.0,50.0,0.0,0.4736,0.0,50.0,0.0,0.4992
split 2,0.0,50.0,0.0,0.4761,0.0,50.0,0.0,0.453
split 3,0.0,50.0,0.0,0.5249,0.0,50.0,0.0,0.5831
split 4,0.0,50.0,0.0,0.4778,0.0,50.0,0.0,0.449
split 5,0.0,50.0,0.0,0.4735,0.0,50.0,0.0,0.502
mean,0.0,50.0,0.0,0.4811,0.0,50.0,0.0,0.5013
std,0.0,0.0,0.0,0.0203,0.0,0.0,0.0,0.0451
test mean,0.0,50.0,0.0,0.47974273133476275,0.0,50.00000000000001,0.0,0.5039932997252503
test std,0.0,1.511689612797626e-14,0.0,0.07286579688437242,0.0,1.443119118362539e-14,0.0,0.0754808285606912
