,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,18.08,50.3,2.05,1.89,33.89,46.85,33.64,58.05,48.86,0.5688,17.12,50.08,0.0,1.27,33.55,44.47,33.4,0.0,100.0,0.5421
split 1,17.35,50.14,0.0,1.92,33.61,30.88,33.47,0.0,59.17,0.5686,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4906
split 2,16.68,50.03,0.0,0.0,33.33,11.12,33.36,0.0,0.0,0.5694,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5372
split 3,17.18,50.11,0.0,1.44,33.52,27.46,33.45,0.0,48.93,0.5742,16.55,49.66,0.0,0.0,32.86,11.06,33.19,0.0,0.0,0.5028
split 4,18.12,50.19,0.0,4.16,33.76,25.48,33.6,0.0,42.83,0.5639,19.86,50.25,0.0,9.32,34.65,39.04,33.67,0.0,83.44,0.5439
split 5,17.26,50.14,0.0,1.65,33.56,27.45,33.48,0.0,48.88,0.5672,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5186
mean,17.44,50.15,0.34,1.84,33.61,28.21,33.5,9.67,41.44,0.5687,17.25,50.0,0.0,1.77,33.51,21.32,33.38,0.0,30.57,0.5225
std,0.51,0.08,0.76,1.22,0.18,10.45,0.1,21.63,19.15,0.0031,1.18,0.18,0.0,3.41,0.55,14.53,0.15,0.0,43.5,0.0203
test mean,16.933972470512757,49.986043293721444,0.0,0.8158741178168243,33.36256746771912,15.15088992637102,33.358604829505,0.0,12.094064949608063,0.5718244698918848,16.973701206437777,50.08777028597999,0.0,0.8333333333333334,33.477011494252864,15.303848283499443,33.41154485049833,0.0,12.5,0.5320572552223167
test std,0.7415269026571031,0.4648002772410275,0.0,1.9920641572273667,0.5263415586612135,10.33900367573617,0.3098696220686659,0.0,30.871735990950835,0.03651335984523966,0.7791966900032584,0.15767800450422237,0.0,2.204792759220492,0.38013668262421973,11.062973191875555,0.14052774074640645,0.0,33.071891388307385,0.03695780547471937
