,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5293715846994531
train tissue 1,0.0,50.000000000000014,0.0,0.44155844155844204
train tissue 2,0.0,50.0,0.0,0.42083333333333317
train tissue 3,0.0,50.00000000000002,0.0,0.626530612244898
train tissue 4,0.0,50.0,0.0,0.34171597633136097
train tissue 5,0.0,49.99999999999999,0.0,0.545751633986928
train tissue 6,0.0,50.000000000000014,0.0,0.5311890838206628
train tissue 7,0.0,49.999999999999986,0.0,0.5133203378817413
train tissue 8,0.0,50.000000000000036,0.0,0.45244565217391314
train tissue 9,0.0,50.0,0.0,0.5733418367346939
train tissue 10,0.0,50.000000000000014,0.0,0.5033057851239673
train tissue 11,0.0,50.000000000000014,0.0,0.48628762541806003
train tissue 12,0.0,49.999999999999986,0.0,0.5058528428093646
train tissue 13,0.0,50.0,0.0,0.39666666666666667
train tissue 14,0.0,49.99999999999999,0.0,0.5279069767441862
train tissue 15,0.0,50.000000000000014,0.0,0.48396854204476686
train tissue 16,0.0,50.0,0.0,0.6462668298653611
train tissue 17,0.0,50.000000000000014,0.0,0.4733044733044739
train tissue 18,0.0,49.999999999999986,0.0,0.5240384615384611
train mean,0.0,50.00000000000001,0.0,0.5012450892779334
train std,0.0,1.4117052668876551e-14,0.0,0.07148609205343923
test tissue 0,0.0,50.0,0.0,0.5274285714285718
test tissue 1,0.0,50.00000000000002,0.0,0.43616287094547984
test tissue 2,0.0,50.0,0.0,0.37878787878787906
test tissue 3,0.0,50.00000000000002,0.0,0.3804347826086958
test tissue 4,0.0,49.999999999999964,0.0,0.4582790091264662
test tissue 5,0.0,50.000000000000014,0.0,0.43147896879240155
test tissue 6,0.0,50.000000000000014,0.0,0.38440303657694985
test tissue 7,0.0,49.999999999999964,0.0,0.3697478991596638
test mean,0.0,50.0,0.0,0.4208403771782635
test std,0.0,2.1900397950137233e-14,0.0,0.05055912202071456
