,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4921,0.0,50.0,0.0,0.4098
split 1,0.0,50.0,0.0,0.5317,0.0,50.0,0.0,0.513
split 2,0.0,50.0,0.0,0.5422,0.0,50.0,0.0,0.4596
split 3,0.0,50.0,0.0,0.4707,0.0,50.0,0.0,0.494
split 4,0.0,50.0,0.0,0.5209,0.0,50.0,0.0,0.5582
split 5,0.0,50.0,0.0,0.5194,0.0,50.0,0.0,0.5722
mean,0.0,50.0,0.0,0.5128,0.0,50.0,0.0,0.5011
std,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0556
test mean,0.0,50.0,0.0,0.5308031512372076,0.0,50.00000000000001,0.0,0.5038458169734636
test std,0.0,1.5378302753758526e-14,0.0,0.08838768264716,0.0,1.0950198975068616e-14,0.0,0.12283342516259325
