,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5480295566502462
train tissue 1,0.0,49.99999999999997,0.0,0.5469361147327244
train tissue 2,0.0,49.999999999999986,0.0,0.5584045584045583
train tissue 3,0.0,50.000000000000014,0.0,0.5673684210526317
train tissue 4,0.0,50.00000000000002,0.0,0.6092857142857142
train tissue 5,0.0,50.000000000000014,0.0,0.5448916408668733
train tissue 6,0.0,50.00000000000002,0.0,0.48319327731092454
train tissue 7,0.0,50.000000000000014,0.0,0.45972915181753404
train tissue 8,0.0,49.999999999999986,0.0,0.6458333333333331
train tissue 9,0.0,49.999999999999986,0.0,0.5016949152542374
train tissue 10,0.0,49.999999999999986,0.0,0.4951690821256038
train tissue 11,0.0,50.0,0.0,0.4644808743169398
train tissue 12,0.0,49.999999999999986,0.0,0.48732943469785545
train tissue 13,0.0,49.999999999999986,0.0,0.47129629629629616
train tissue 14,0.0,50.000000000000014,0.0,0.626068376068376
train tissue 15,0.0,50.000000000000014,0.0,0.5201612903225812
train tissue 16,0.0,50.00000000000002,0.0,0.5883152173913044
train tissue 17,0.0,50.000000000000014,0.0,0.43575757575757584
train tissue 18,0.0,50.0,0.0,0.4995822890559736
train mean,0.0,50.0,0.0,0.5291330063021729
train std,0.0,1.5888218580782548e-14,0.0,0.05802111167603113
test tissue 0,0.0,49.999999999999986,0.0,0.5332125603864735
test tissue 1,0.0,49.99999999999999,0.0,0.5801282051282053
test tissue 2,0.0,50.0,0.0,0.33473389355742306
test tissue 3,0.0,50.00000000000002,0.0,0.5811688311688312
test tissue 4,0.0,49.999999999999986,0.0,0.6560150375939848
test tissue 5,0.0,50.0,0.0,0.5807909604519771
test tissue 6,0.0,49.999999999999964,0.0,0.3075757575757572
test tissue 7,0.0,50.00000000000002,0.0,0.4293478260869568
test mean,0.0,49.99999999999999,0.0,0.5003716339937011
test std,0.0,1.8115356374411762e-14,0.0,0.11953579674060098
