,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.583,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5502
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5853,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5532
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5853,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5519
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5874,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5431
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5847,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5261
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.581,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5615
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5844,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5477
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001
test mean,16.66666666666666,50.0,0.0,0.0,33.33333333333333,11.111111111111109,33.333333333333314,0.0,0.0,0.5850640878897102,16.666666666666675,50.00000000000003,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333335,0.0,0.0,0.53553790846843
test std,1.703821625409574e-14,5.061181597450995e-14,0.0,0.0,5.154818794821463e-15,1.5056351243362777e-14,4.607727562383462e-14,0.0,0.0,0.038457313243241184,1.5280799322856756e-14,4.479801494354693e-14,0.0,0.0,7.944109290391274e-15,1.2886241521445382e-14,3.9641025758679043e-14,0.0,0.0,0.04161953402654589
